latitude,longitude,probability,risk_level,elevation,temp_C,rain_7d_mm
26.800000000000008,88.09999999999954,0.1002,LOW,822.0,25.5,49.3
26.800000000000008,88.14999999999954,0.0936,LOW,684.0,25.4,46.5
26.800000000000008,88.19999999999953,0.1073,LOW,320.0,25.4,46.5
26.85000000000001,83.84999999999978,0.0996,LOW,89.0,29.8,15.2
26.85000000000001,84.54999999999974,0.0924,LOW,76.0,29.2,37.5
26.85000000000001,85.54999999999968,0.0972,LOW,89.0,28.1,53.7
26.85000000000001,85.74999999999967,0.0977,LOW,96.0,27.9,62.4
26.85000000000001,86.04999999999966,0.0934,LOW,115.0,27.9,51.5
26.85000000000001,86.14999999999965,0.1313,LOW,102.0,27.5,54.3
26.85000000000001,86.24999999999964,0.104,LOW,148.0,27.5,54.3
26.85000000000001,86.39999999999964,0.1096,LOW,379.0,26.4,47.6
26.85000000000001,86.44999999999963,0.103,LOW,281.0,26.4,47.6
26.85000000000001,86.54999999999963,0.1083,LOW,281.0,26.4,47.6
26.85000000000001,86.59999999999962,0.0926,LOW,259.0,26.4,47.6
26.85000000000001,86.64999999999962,0.0998,LOW,413.0,26.8,47.6
26.85000000000001,86.69999999999962,0.0886,LOW,445.0,26.8,47.6
26.85000000000001,86.74999999999962,0.0868,LOW,519.0,26.8,47.6
26.85000000000001,86.79999999999961,0.0848,LOW,466.0,26.8,47.6
26.85000000000001,86.84999999999961,0.0884,LOW,401.0,26.8,47.6
26.85000000000001,86.89999999999961,0.0961,LOW,348.0,26.5,56.2
26.85000000000001,86.9999999999996,0.096,LOW,678.0,26.5,56.2
26.85000000000001,87.0499999999996,0.094,LOW,621.0,26.5,56.2
26.85000000000001,87.0999999999996,0.096,LOW,449.0,26.5,56.2
26.85000000000001,87.19999999999959,0.0945,LOW,686.0,26.1,46.7
26.85000000000001,87.24999999999959,0.1017,LOW,856.0,26.1,46.7
26.85000000000001,87.29999999999959,0.1126,LOW,819.0,26.1,46.7
26.85000000000001,87.34999999999958,0.0988,LOW,1621.0,26.1,46.7
26.85000000000001,87.39999999999958,0.0927,LOW,1455.0,26.1,46.7
26.85000000000001,87.44999999999958,0.0852,LOW,1363.0,26.1,46.7
26.85000000000001,87.49999999999957,0.0897,LOW,1350.0,26.1,46.7
26.85000000000001,87.54999999999957,0.0885,LOW,1592.0,26.1,46.7
26.85000000000001,87.59999999999957,0.0822,LOW,1755.0,26.1,46.7
26.85000000000001,87.64999999999957,0.0851,LOW,1622.0,25.8,41.8
26.85000000000001,87.69999999999956,0.0921,LOW,1050.0,25.8,41.8
26.85000000000001,87.79999999999956,0.0922,LOW,1118.0,25.8,41.8
26.85000000000001,87.84999999999955,0.0939,LOW,1100.0,25.8,41.8
26.85000000000001,87.89999999999955,0.1052,LOW,644.0,25.5,49.3
26.85000000000001,87.94999999999955,0.0974,LOW,1039.0,25.5,49.3
26.85000000000001,87.99999999999955,0.0895,LOW,1156.0,25.5,49.3
26.85000000000001,88.04999999999954,0.0878,LOW,818.0,25.5,49.3
26.85000000000001,88.09999999999954,0.0868,LOW,1418.0,25.5,49.3
26.85000000000001,88.14999999999954,0.0921,LOW,832.0,25.4,46.5
26.85000000000001,88.19999999999953,0.096,LOW,1104.0,25.4,46.5
26.90000000000001,84.79999999999973,0.0882,LOW,81.0,28.3,53.4
26.90000000000001,84.99999999999972,0.0994,LOW,83.0,28.3,51.6
26.90000000000001,85.64999999999968,0.0895,LOW,97.0,27.8,44.6
26.90000000000001,85.94999999999966,0.1189,LOW,145.0,27.2,34.2
26.90000000000001,85.99999999999966,0.1043,LOW,153.0,27.2,34.2
26.90000000000001,86.29999999999964,0.0926,LOW,289.0,27.2,39.5
26.90000000000001,86.34999999999964,0.0975,LOW,355.0,27.2,39.5
26.90000000000001,86.39999999999964,0.0961,LOW,419.0,26.4,35.7
26.90000000000001,86.44999999999963,0.0852,LOW,522.0,26.4,35.7
26.90000000000001,86.49999999999963,0.0993,LOW,510.0,26.4,35.7
26.90000000000001,86.54999999999963,0.0933,LOW,624.0,26.4,35.7
26.90000000000001,86.59999999999962,0.0885,LOW,593.0,26.4,35.7
26.90000000000001,86.64999999999962,0.1029,LOW,590.0,25.2,47.2
26.90000000000001,86.69999999999962,0.097,LOW,959.0,25.2,47.2
26.90000000000001,86.74999999999962,0.0977,LOW,857.0,25.2,47.2
26.90000000000001,86.79999999999961,0.09,LOW,868.0,25.2,47.2
26.90000000000001,86.84999999999961,0.1046,LOW,692.0,25.2,47.2
26.90000000000001,86.9499999999996,0.0992,LOW,305.0,25.7,51.4
26.90000000000001,86.9999999999996,0.1051,LOW,538.0,25.7,51.4
26.90000000000001,87.0499999999996,0.0944,LOW,245.0,25.7,51.4
26.90000000000001,87.0999999999996,0.1021,LOW,661.0,25.7,51.4
26.90000000000001,87.1499999999996,0.1195,LOW,809.0,21.3,40.3
26.90000000000001,87.19999999999959,0.1095,LOW,712.0,21.3,40.3
26.90000000000001,87.24999999999959,0.0974,LOW,490.0,21.3,40.3
26.90000000000001,87.29999999999959,0.1084,LOW,942.0,21.3,40.3
26.90000000000001,87.34999999999958,0.0988,LOW,1613.0,21.3,40.3
26.90000000000001,87.39999999999958,0.0971,LOW,1054.0,23.1,47.9
26.90000000000001,87.44999999999958,0.0978,LOW,1141.0,23.1,47.9
26.90000000000001,87.49999999999957,0.0943,LOW,1257.0,23.1,47.9
26.90000000000001,87.54999999999957,0.0882,LOW,1466.0,23.1,47.9
26.90000000000001,87.59999999999957,0.0921,LOW,1055.0,23.1,47.9
26.90000000000001,87.64999999999957,0.0963,LOW,1239.0,22.0,17.0
26.90000000000001,87.69999999999956,0.0913,LOW,1416.0,22.0,17.0
26.90000000000001,87.74999999999956,0.0923,LOW,992.0,22.0,17.0
26.90000000000001,87.79999999999956,0.1024,LOW,746.0,22.0,17.0
26.90000000000001,87.84999999999955,0.0936,LOW,1442.0,22.0,17.0
26.90000000000001,87.99999999999955,0.0977,LOW,747.0,23.6,27.6
26.90000000000001,88.04999999999954,0.0881,LOW,1581.0,23.6,27.6
26.90000000000001,88.09999999999954,0.0869,LOW,1334.0,23.6,27.6
26.90000000000001,88.14999999999954,0.0868,LOW,1579.0,17.0,24.1
26.90000000000001,88.19999999999953,0.0894,LOW,1242.0,17.0,24.1
26.95000000000001,83.24999999999982,0.0951,LOW,81.0,30.2,9.8
26.95000000000001,84.74999999999973,0.087,LOW,83.0,28.3,53.4
26.95000000000001,84.94999999999972,0.0983,LOW,87.0,28.3,51.6
26.95000000000001,85.09999999999971,0.0907,LOW,87.0,28.3,51.6
26.95000000000001,85.84999999999967,0.1229,LOW,158.0,27.8,44.6
26.95000000000001,85.89999999999966,0.1342,LOW,182.0,27.2,34.2
26.95000000000001,85.99999999999966,0.1166,LOW,215.0,27.2,34.2
26.95000000000001,86.04999999999966,0.0906,LOW,248.0,27.2,34.2
26.95000000000001,86.09999999999965,0.0954,LOW,228.0,27.2,34.2
26.95000000000001,86.14999999999965,0.1098,LOW,241.0,27.2,39.5
26.95000000000001,86.19999999999965,0.0977,LOW,223.0,27.2,39.5
26.95000000000001,86.24999999999964,0.0934,LOW,271.0,27.2,39.5
26.95000000000001,86.34999999999964,0.1058,LOW,237.0,27.2,39.5
26.95000000000001,86.44999999999963,0.0929,LOW,355.0,26.4,35.7
26.95000000000001,86.49999999999963,0.089,LOW,734.0,26.4,35.7
26.95000000000001,86.54999999999963,0.0871,LOW,916.0,26.4,35.7
26.95000000000001,86.59999999999962,0.0838,LOW,1132.0,26.4,35.7
26.95000000000001,86.64999999999962,0.0962,LOW,1351.0,25.2,47.2
26.95000000000001,86.69999999999962,0.0914,LOW,1263.0,25.2,47.2
26.95000000000001,86.74999999999962,0.1071,LOW,926.0,25.2,47.2
26.95000000000001,86.79999999999961,0.0963,LOW,798.0,25.2,47.2
26.95000000000001,86.84999999999961,0.0969,LOW,1368.0,25.2,47.2
26.95000000000001,86.89999999999961,0.0965,LOW,853.0,25.7,51.4
26.95000000000001,86.9499999999996,0.0869,LOW,1558.0,25.7,51.4
26.95000000000001,86.9999999999996,0.0963,LOW,1237.0,25.7,51.4
26.95000000000001,87.0499999999996,0.0946,LOW,804.0,25.7,51.4
26.95000000000001,87.0999999999996,0.0975,LOW,630.0,25.7,51.4
26.95000000000001,87.19999999999959,0.0993,LOW,1353.0,21.3,40.3
26.95000000000001,87.24999999999959,0.1005,LOW,1142.0,21.3,40.3
26.95000000000001,87.29999999999959,0.1092,LOW,1057.0,21.3,40.3
26.95000000000001,87.34999999999958,0.0991,LOW,1078.0,21.3,40.3
26.95000000000001,87.44999999999958,0.1249,LOW,602.0,23.1,47.9
26.95000000000001,87.49999999999957,0.1086,LOW,1016.0,23.1,47.9
26.95000000000001,87.54999999999957,0.1097,LOW,723.0,23.1,47.9
26.95000000000001,87.59999999999957,0.1016,LOW,1442.0,23.1,47.9
26.95000000000001,87.64999999999957,0.0917,LOW,1912.0,22.0,17.0
26.95000000000001,87.69999999999956,0.087,LOW,1688.0,22.0,17.0
26.95000000000001,87.74999999999956,0.1023,LOW,1036.0,22.0,17.0
26.95000000000001,87.79999999999956,0.1044,LOW,945.0,22.0,17.0
26.95000000000001,87.84999999999955,0.0913,LOW,1854.0,22.0,17.0
26.95000000000001,87.89999999999955,0.0929,LOW,972.0,23.6,27.6
26.95000000000001,87.94999999999955,0.1157,LOW,837.0,23.6,27.6
26.95000000000001,87.99999999999955,0.0882,LOW,1863.0,23.6,27.6
26.95000000000001,88.04999999999954,0.0865,LOW,1311.0,23.6,27.6
26.95000000000001,88.09999999999954,0.0875,LOW,1837.0,23.6,27.6
26.95000000000001,88.14999999999954,0.087,LOW,1426.0,17.0,24.1
26.95000000000001,88.19999999999953,0.0891,LOW,1147.0,17.0,24.1
27.00000000000001,83.29999999999981,0.1036,LOW,88.0,30.2,9.8
27.00000000000001,83.69999999999979,0.0927,LOW,93.0,29.3,20.1
27.00000000000001,83.74999999999979,0.1124,LOW,93.0,29.3,20.1
27.00000000000001,85.2499999999997,0.0907,LOW,102.0,28.0,42.0
27.00000000000001,85.2999999999997,0.0941,LOW,98.0,28.0,42.0
27.00000000000001,85.69999999999968,0.0893,LOW,157.0,27.8,44.6
27.00000000000001,85.74999999999967,0.1001,LOW,183.0,27.8,44.6
27.00000000000001,85.79999999999967,0.1154,LOW,196.0,27.8,44.6
27.00000000000001,85.84999999999967,0.1142,LOW,228.0,27.8,44.6
27.00000000000001,85.89999999999966,0.1222,LOW,262.0,27.2,34.2
27.00000000000001,85.94999999999966,0.0925,LOW,301.0,27.2,34.2
27.00000000000001,85.99999999999966,0.0953,LOW,363.0,27.2,34.2
27.00000000000001,86.04999999999966,0.1027,LOW,301.0,27.2,34.2
27.00000000000001,86.09999999999965,0.1052,LOW,284.0,27.2,34.2
27.00000000000001,86.14999999999965,0.1205,LOW,344.0,27.2,39.5
27.00000000000001,86.34999999999964,0.0937,LOW,361.0,27.2,39.5
27.00000000000001,86.39999999999964,0.0991,LOW,340.0,26.4,35.7
27.00000000000001,86.44999999999963,0.1166,LOW,417.0,26.4,35.7
27.00000000000001,86.49999999999963,0.0998,LOW,899.0,26.4,35.7
27.00000000000001,86.59999999999962,0.0926,LOW,1942.0,26.4,35.7
27.00000000000001,86.69999999999962,0.1073,LOW,560.0,25.2,47.2
27.00000000000001,86.74999999999962,0.1236,LOW,543.0,25.2,47.2
27.00000000000001,86.79999999999961,0.11,LOW,486.0,25.2,47.2
27.00000000000001,86.84999999999961,0.1053,LOW,739.0,25.2,47.2
27.00000000000001,86.89999999999961,0.1031,LOW,1276.0,25.7,51.4
27.00000000000001,86.9499999999996,0.1019,LOW,1640.0,25.7,51.4
27.00000000000001,86.9999999999996,0.0902,LOW,1885.0,25.7,51.4
27.00000000000001,87.0499999999996,0.0913,LOW,1816.0,25.7,51.4
27.00000000000001,87.0999999999996,0.1057,LOW,1118.0,25.7,51.4
27.00000000000001,87.1499999999996,0.0951,LOW,745.0,21.3,40.3
27.00000000000001,87.29999999999959,0.0944,LOW,1530.0,21.3,40.3
27.00000000000001,87.34999999999958,0.1078,LOW,796.0,21.3,40.3
27.00000000000001,87.39999999999958,0.1067,LOW,1522.0,23.1,47.9
27.00000000000001,87.44999999999958,0.1161,LOW,730.0,23.1,47.9
27.00000000000001,87.49999999999957,0.1209,LOW,746.0,23.1,47.9
27.00000000000001,87.54999999999957,0.1099,LOW,928.0,23.1,47.9
27.00000000000001,87.59999999999957,0.1002,LOW,1239.0,23.1,47.9
27.00000000000001,87.64999999999957,0.108,LOW,1132.0,22.0,17.0
27.00000000000001,87.69999999999956,0.089,LOW,2021.0,22.0,17.0
27.00000000000001,87.74999999999956,0.0903,LOW,1423.0,22.0,17.0
27.00000000000001,87.79999999999956,0.089,LOW,1597.0,22.0,17.0
27.00000000000001,87.84999999999955,0.0948,LOW,1909.0,22.0,17.0
27.00000000000001,87.89999999999955,0.0935,LOW,1366.0,23.6,27.6
27.00000000000001,87.94999999999955,0.0909,LOW,1578.0,23.6,27.6
27.00000000000001,87.99999999999955,0.091,LOW,1948.0,23.6,27.6
27.00000000000001,88.04999999999954,0.092,LOW,2057.0,23.6,27.6
27.00000000000001,88.09999999999954,0.0917,LOW,2550.0,23.6,27.6
27.00000000000001,88.14999999999954,0.0962,LOW,1730.0,17.0,24.1
27.00000000000001,88.19999999999953,0.0866,LOW,2026.0,17.0,24.1
27.05000000000001,83.84999999999978,0.1086,LOW,97.0,29.3,20.1
27.05000000000001,84.79999999999973,0.0898,LOW,89.0,28.3,53.4
27.05000000000001,84.89999999999972,0.0983,LOW,91.0,28.3,51.6
27.05000000000001,85.2999999999997,0.0941,LOW,109.0,28.0,42.0
27.05000000000001,85.64999999999968,0.1009,LOW,157.0,27.8,44.6
27.05000000000001,85.69999999999968,0.1183,LOW,202.0,27.8,44.6
27.05000000000001,85.74999999999967,0.1111,LOW,237.0,27.8,44.6
27.05000000000001,85.89999999999966,0.0984,LOW,492.0,27.2,34.2
27.05000000000001,85.94999999999966,0.1013,LOW,390.0,27.2,34.2
27.05000000000001,85.99999999999966,0.0953,LOW,460.0,27.2,34.2
27.05000000000001,86.09999999999965,0.1052,LOW,346.0,27.2,34.2
27.05000000000001,86.14999999999965,0.0903,LOW,611.0,27.2,39.5
27.05000000000001,86.19999999999965,0.0956,LOW,421.0,27.2,39.5
27.05000000000001,86.24999999999964,0.1117,LOW,723.0,27.2,39.5
27.05000000000001,86.29999999999964,0.1018,LOW,1327.0,27.2,39.5
27.05000000000001,86.34999999999964,0.1188,LOW,808.0,27.2,39.5
27.05000000000001,86.39999999999964,0.1092,LOW,755.0,26.4,35.7
27.05000000000001,86.44999999999963,0.0981,LOW,1113.0,26.4,35.7
27.05000000000001,86.49999999999963,0.0977,LOW,1569.0,26.4,35.7
27.05000000000001,86.54999999999963,0.1147,LOW,1033.0,26.4,35.7
27.05000000000001,86.59999999999962,0.095,LOW,1892.0,26.4,35.7
27.05000000000001,86.64999999999962,0.0999,LOW,1437.0,25.2,47.2
27.05000000000001,86.69999999999962,0.1034,LOW,1006.0,25.2,47.2
