latitude,longitude,probability,risk_level
26.35,88.04999999999954,0.502,HIGH
26.35,88.09999999999954,0.5168,HIGH
26.35,88.19999999999953,0.5443,HIGH
26.450000000000003,88.14999999999954,0.5284,HIGH
26.500000000000004,85.04999999999971,0.8117,VERY HIGH
26.500000000000004,85.2499999999997,0.7963,VERY HIGH
26.500000000000004,85.2999999999997,0.8039,VERY HIGH
26.500000000000004,85.64999999999968,0.6012,HIGH
26.500000000000004,85.94999999999966,0.6181,HIGH
26.500000000000004,86.09999999999965,0.7174,VERY HIGH
26.500000000000004,86.14999999999965,0.5743,HIGH
26.500000000000004,86.24999999999964,0.5446,HIGH
26.500000000000004,86.64999999999962,0.3419,MEDIUM
26.500000000000004,86.69999999999962,0.2939,LOW
26.500000000000004,86.74999999999962,0.291,LOW
26.500000000000004,87.0499999999996,0.7786,VERY HIGH
26.500000000000004,87.24999999999959,0.6553,HIGH
26.500000000000004,87.29999999999959,0.537,HIGH
26.500000000000004,87.54999999999957,0.7059,VERY HIGH
26.500000000000004,87.94999999999955,0.6964,HIGH
26.500000000000004,87.99999999999955,0.6146,HIGH
26.500000000000004,88.04999999999954,0.5655,HIGH
26.500000000000004,88.19999999999953,0.5284,HIGH
26.550000000000004,84.59999999999974,0.7787,VERY HIGH
26.550000000000004,84.84999999999972,0.4914,HIGH
26.550000000000004,84.89999999999972,0.6489,HIGH
26.550000000000004,85.3499999999997,0.7683,VERY HIGH
26.550000000000004,85.44999999999969,0.3464,MEDIUM
26.550000000000004,85.54999999999968,0.7273,VERY HIGH
26.550000000000004,85.74999999999967,0.7629,VERY HIGH
26.550000000000004,85.84999999999967,0.323,MEDIUM
26.550000000000004,86.04999999999966,0.7597,VERY HIGH
26.550000000000004,86.09999999999965,0.6591,HIGH
26.550000000000004,86.34999999999964,0.6,HIGH
26.550000000000004,86.49999999999963,0.6702,HIGH
26.550000000000004,87.39999999999958,0.5874,HIGH
26.550000000000004,87.54999999999957,0.5747,HIGH
26.550000000000004,87.59999999999957,0.5507,HIGH
26.550000000000004,87.69999999999956,0.605,HIGH
26.550000000000004,87.99999999999955,0.5702,HIGH
26.550000000000004,88.04999999999954,0.3076,MEDIUM
26.550000000000004,88.19999999999953,0.5392,HIGH
26.600000000000005,84.44999999999975,0.3924,MEDIUM
26.600000000000005,84.74999999999973,0.7225,VERY HIGH
26.600000000000005,84.89999999999972,0.7654,VERY HIGH
26.600000000000005,84.94999999999972,0.6373,HIGH
26.600000000000005,85.1999999999997,0.7205,VERY HIGH
26.600000000000005,85.49999999999969,0.5427,HIGH
26.600000000000005,85.64999999999968,0.7818,VERY HIGH
26.600000000000005,85.74999999999967,0.7679,VERY HIGH
26.600000000000005,85.79999999999967,0.6239,HIGH
26.600000000000005,85.89999999999966,0.6351,HIGH
26.600000000000005,86.09999999999965,0.5728,HIGH
26.600000000000005,86.14999999999965,0.3625,MEDIUM
26.600000000000005,86.79999999999961,0.6213,HIGH
26.600000000000005,86.84999999999961,0.6135,HIGH
26.600000000000005,87.19999999999959,0.4587,HIGH
26.600000000000005,87.39999999999958,0.6159,HIGH
26.600000000000005,87.54999999999957,0.6038,HIGH
26.600000000000005,87.89999999999955,0.7157,VERY HIGH
26.600000000000005,88.04999999999954,0.5563,HIGH
26.600000000000005,88.19999999999953,0.7141,VERY HIGH
26.65000000000001,84.24999999999976,0.6407,HIGH
26.65000000000001,84.34999999999975,0.632,HIGH
26.65000000000001,84.64999999999974,0.702,VERY HIGH
26.65000000000001,84.99999999999972,0.7411,VERY HIGH
26.65000000000001,85.2999999999997,0.5945,HIGH
26.65000000000001,85.3999999999997,0.653,HIGH
26.65000000000001,85.54999999999968,0.7735,VERY HIGH
26.65000000000001,85.89999999999966,0.3747,MEDIUM
26.65000000000001,86.64999999999962,0.1905,LOW
26.65000000000001,86.74999999999962,0.6079,HIGH
26.65000000000001,86.84999999999961,0.5346,HIGH
26.65000000000001,86.89999999999961,0.3933,MEDIUM
26.65000000000001,87.34999999999958,0.3997,MEDIUM
26.65000000000001,87.39999999999958,0.4003,HIGH
26.65000000000001,87.49999999999957,0.434,HIGH
26.65000000000001,87.59999999999957,0.3991,MEDIUM
26.65000000000001,87.79999999999956,0.6578,HIGH
26.65000000000001,88.04999999999954,0.5348,HIGH
26.65000000000001,88.09999999999954,0.55,HIGH
26.700000000000006,84.14999999999976,0.6433,HIGH
26.700000000000006,84.29999999999976,0.5927,HIGH
26.700000000000006,84.34999999999975,0.4642,HIGH
26.700000000000006,84.39999999999975,0.4669,HIGH
26.700000000000006,84.49999999999974,0.7186,VERY HIGH
26.700000000000006,84.54999999999974,0.7537,VERY HIGH
26.700000000000006,84.64999999999974,0.7244,VERY HIGH
26.700000000000006,84.89999999999972,0.4942,HIGH
26.700000000000006,84.99999999999972,0.5143,HIGH
26.700000000000006,85.1999999999997,0.7267,VERY HIGH
26.700000000000006,85.3999999999997,0.5867,HIGH
26.700000000000006,85.59999999999968,0.7076,VERY HIGH
26.700000000000006,85.74999999999967,0.5805,HIGH
26.700000000000006,85.79999999999967,0.676,HIGH
26.700000000000006,85.84999999999967,0.6235,HIGH
26.700000000000006,85.99999999999966,0.6693,HIGH
26.700000000000006,86.04999999999966,0.5877,HIGH
26.700000000000006,86.09999999999965,0.3928,MEDIUM
26.700000000000006,86.59999999999962,0.4254,HIGH
26.700000000000006,86.64999999999962,0.6074,HIGH
26.700000000000006,86.69999999999962,0.7373,VERY HIGH
26.700000000000006,86.74999999999962,0.7351,VERY HIGH
26.700000000000006,86.79999999999961,0.7091,VERY HIGH
26.700000000000006,86.84999999999961,0.655,HIGH
26.700000000000006,86.89999999999961,0.6035,HIGH
26.700000000000006,86.9999999999996,0.4799,HIGH
26.700000000000006,87.29999999999959,0.4078,HIGH
26.700000000000006,87.34999999999958,0.6252,HIGH
26.700000000000006,87.39999999999958,0.6035,HIGH
26.700000000000006,87.44999999999958,0.6772,HIGH
26.700000000000006,87.49999999999957,0.7658,VERY HIGH
26.700000000000006,87.54999999999957,0.6371,HIGH
26.700000000000006,87.59999999999957,0.7001,VERY HIGH
26.700000000000006,87.79999999999956,0.7119,VERY HIGH
26.700000000000006,87.84999999999955,0.7331,VERY HIGH
26.700000000000006,87.89999999999955,0.7503,VERY HIGH
26.700000000000006,88.04999999999954,0.7138,VERY HIGH
26.700000000000006,88.09999999999954,0.5729,HIGH
26.700000000000006,88.14999999999954,0.6036,HIGH
26.750000000000007,83.84999999999978,0.6405,HIGH
26.750000000000007,84.19999999999976,0.7143,VERY HIGH
26.750000000000007,84.39999999999975,0.6881,HIGH
26.750000000000007,84.64999999999974,0.5967,HIGH
26.750000000000007,84.69999999999973,0.6816,HIGH
