latitude,longitude,probability,risk_level,temp_C,rain_7d_mm
26.35,88.04999999999954,0.6293,HIGH,26.2,60.2
26.500000000000004,86.74999999999962,0.0,LOW,27.5,31.3
26.550000000000004,85.54999999999968,0.0058,LOW,29.0,25.3
26.600000000000005,84.44999999999975,0.0007,LOW,30.3,26.2
26.600000000000005,87.19999999999959,0.0104,LOW,26.8,48.9
26.65000000000001,86.64999999999962,0.0,LOW,27.4,26.5
26.700000000000006,84.39999999999975,0.0337,LOW,30.2,23.2
26.700000000000006,86.09999999999965,0.0004,LOW,28.1,46.9
26.700000000000006,87.54999999999957,0.0027,LOW,26.4,70.1
26.750000000000007,85.64999999999968,0.0015,LOW,28.4,40.6
26.750000000000007,86.9999999999996,0.0003,LOW,27.4,35.4
26.750000000000007,87.99999999999955,0.0007,LOW,28.2,37.5
26.800000000000008,85.84999999999967,0.0014,LOW,28.1,36.7
26.90000000000001,87.99999999999955,0.0116,LOW,24.0,23.8
26.95000000000001,84.94999999999972,0.006,LOW,28.7,29.1
26.95000000000001,86.59999999999962,0.1049,LOW,22.4,41.8
26.95000000000001,87.34999999999958,0.0426,LOW,21.3,46.8
26.95000000000001,88.09999999999954,0.0785,LOW,15.8,34.1
27.00000000000001,85.69999999999968,0.0049,LOW,27.8,28.7
27.00000000000001,86.59999999999962,0.0007,LOW,17.0,41.8
27.00000000000001,87.44999999999958,0.0083,LOW,22.6,46.8
27.00000000000001,88.14999999999954,0.0576,LOW,16.6,34.1
27.05000000000001,85.3999999999997,0.9242,VERY HIGH,28.2,32.6
27.05000000000001,86.39999999999964,0.0217,LOW,25.9,35.9
27.05000000000001,87.0999999999996,0.0714,LOW,23.8,55.1
27.05000000000001,87.84999999999955,0.076,LOW,15.8,52.6
27.150000000000013,87.79999999999956,0.0448,LOW,20.9,55.1
27.200000000000014,83.29999999999981,0.8882,VERY HIGH,31.1,3.2
27.200000000000014,85.44999999999969,0.0051,LOW,25.7,35.9
27.200000000000014,86.29999999999964,0.0395,LOW,21.6,28.0
27.200000000000014,87.0499999999996,0.0557,LOW,15.2,52.6
27.200000000000014,87.79999999999956,0.0001,LOW,21.8,48.7
27.25000000000001,83.4499999999998,0.0039,LOW,30.5,15.1
27.25000000000001,85.14999999999971,0.0602,LOW,27.0,51.5
27.25000000000001,85.99999999999966,0.157,LOW,20.6,35.7
27.25000000000001,86.79999999999961,0.0003,LOW,20.9,36.1
27.25000000000001,87.49999999999957,0.074,LOW,18.3,39.6
27.25000000000001,88.19999999999953,0.3973,MEDIUM,11.3,13.5
27.30000000000001,84.44999999999975,0.0,LOW,29.0,35.9
27.30000000000001,87.64999999999957,0.0488,LOW,16.6,43.6
