latitude,longitude,probability,risk_level,temp_C,rain_7d_mm
27.70000000000002,85.99999999999966,0.0295,LOW,16.2,0.5
27.70000000000002,87.0499999999996,0.0,LOW,3.7,7.8
27.75000000000002,81.94999999999989,0.0023,LOW,28.2,0.0
27.75000000000002,82.84999999999984,0.0201,LOW,25.0,0.0
27.75000000000002,83.5499999999998,0.0089,LOW,24.0,0.0
27.75000000000002,85.99999999999966,0.0329,LOW,16.5,0.0
27.800000000000026,84.54999999999974,0.0051,LOW,27.2,0.0
27.800000000000026,85.2999999999997,0.046,LOW,18.1,0.0
27.800000000000026,85.99999999999966,0.0132,LOW,18.0,0.0
27.800000000000026,87.44999999999958,0.0001,LOW,6.6,10.3
27.850000000000023,82.24999999999987,0.0529,LOW,25.5,0.0
27.850000000000023,85.69999999999968,0.0013,LOW,17.6,0.0
27.900000000000023,84.14999999999976,0.0326,LOW,25.2,0.0
27.900000000000023,84.94999999999972,0.0391,LOW,22.4,0.0
27.900000000000023,85.74999999999967,0.0001,LOW,20.9,0.0
27.900000000000023,87.19999999999959,0.096,LOW,-9.2,0.0
27.950000000000024,81.89999999999989,0.0332,LOW,27.8,0.0
27.950000000000024,82.59999999999985,0.1058,LOW,26.4,0.0
27.950000000000024,83.3999999999998,0.0297,LOW,22.5,0.0
27.950000000000024,84.24999999999976,0.1165,LOW,25.4,0.3
27.950000000000024,85.2999999999997,0.682,HIGH,25.4,0.0
27.950000000000024,85.99999999999966,0.0267,LOW,12.7,0.0
28.000000000000025,82.49999999999986,0.0,LOW,25.3,0.0
28.000000000000025,83.89999999999978,0.0256,LOW,23.4,0.0
28.000000000000025,85.49999999999969,0.0318,LOW,12.4,4.8
28.050000000000026,83.4499999999998,0.0007,LOW,20.5,0.0
28.050000000000026,84.19999999999976,0.0217,LOW,23.6,0.3
28.050000000000026,85.84999999999967,0.001,LOW,2.7,24.1
28.100000000000023,81.6999999999999,0.0058,LOW,27.1,0.0
28.100000000000023,84.94999999999972,0.0003,LOW,16.8,1.8
28.150000000000027,81.7999999999999,0.0073,LOW,26.9,0.0
28.150000000000027,84.29999999999976,0.0323,LOW,21.0,0.3
28.150000000000027,85.09999999999971,0.0592,LOW,18.0,3.0
28.200000000000028,81.19999999999993,0.008,LOW,27.4,0.0
28.200000000000028,82.29999999999987,0.0392,LOW,23.7,0.0
28.200000000000028,83.04999999999983,0.0133,LOW,15.8,0.0
28.200000000000028,83.74999999999979,0.0937,LOW,20.3,0.4
28.200000000000028,84.54999999999974,0.1383,LOW,16.7,0.8
28.200000000000028,85.2999999999997,0.0002,LOW,9.3,5.2
28.200000000000028,87.89999999999955,0.0016,LOW,3.1,0.0
28.25000000000003,82.09999999999988,0.011,LOW,25.0,0.0
28.30000000000003,80.59999999999997,0.8519,VERY HIGH,27.7,0.0
28.30000000000003,83.14999999999982,0.0338,LOW,21.0,0.0
28.30000000000003,83.84999999999978,0.2073,LOW,15.1,0.8
28.35000000000003,81.8499999999999,0.0882,LOW,26.1,0.0
28.35000000000003,82.54999999999986,0.0916,LOW,17.4,0.0
28.35000000000003,83.29999999999981,0.0006,LOW,9.6,2.6
28.35000000000003,83.99999999999977,0.0131,LOW,17.1,0.8
28.35000000000003,84.94999999999972,0.0061,LOW,1.5,13.2
28.35000000000003,87.94999999999955,0.002,LOW,2.5,0.0
28.40000000000003,81.44999999999992,0.2489,LOW,27.2,0.0
28.40000000000003,82.14999999999988,0.9796,VERY HIGH,21.8,0.0
28.40000000000003,82.89999999999984,0.0286,LOW,14.1,0.6
28.40000000000003,83.5999999999998,0.018,LOW,17.8,2.2
28.45000000000003,81.29999999999993,0.0099,LOW,27.0,0.0
28.45000000000003,83.4999999999998,0.0006,LOW,17.9,2.0
28.45000000000003,84.29999999999976,0.008,LOW,-1.8,12.8
28.45000000000003,85.2499999999997,0.0125,LOW,6.4,0.8
28.500000000000032,82.34999999999987,0.0313,LOW,21.6,0.0
28.500000000000032,86.74999999999962,0.0019,LOW,1.7,0.0
28.55000000000004,82.74999999999984,0.0234,LOW,17.4,0.4
28.55000000000004,83.4499999999998,0.0212,LOW,1.1,6.2
28.55000000000004,84.84999999999972,0.0002,LOW,-5.3,1.2
28.55000000000004,86.64999999999962,0.0004,LOW,2.2,0.0
28.60000000000004,80.54999999999997,0.0017,LOW,26.9,0.0
28.60000000000004,81.54999999999991,0.6162,HIGH,26.9,0.0
28.60000000000004,82.34999999999987,0.0285,LOW,17.9,0.0
28.60000000000004,83.04999999999983,0.0008,LOW,9.6,0.8
28.60000000000004,84.44999999999975,0.0104,LOW,5.4,0.4
28.60000000000004,86.29999999999964,0.001,LOW,-1.2,0.0
28.65000000000004,83.5999999999998,0.0098,LOW,11.7,10.2
28.65000000000004,86.54999999999963,0.0007,LOW,0.8,0.0
28.700000000000035,82.34999999999987,0.0471,LOW,15.2,0.1
28.700000000000035,85.64999999999968,0.0013,LOW,-2.3,0.0
28.700000000000035,87.34999999999958,0.0023,LOW,2.3,0.0
28.75000000000004,82.44999999999986,0.0216,LOW,13.6,1.6
28.75000000000004,84.24999999999976,0.0003,LOW,-1.9,0.0
28.75000000000004,86.29999999999964,0.0013,LOW,-0.1,0.0
28.80000000000004,81.24999999999993,0.0117,LOW,27.5,0.0
28.85000000000004,80.14999999999999,0.0064,LOW,26.5,0.0
28.85000000000004,80.99999999999994,0.5498,HIGH,24.1,0.0
28.85000000000004,81.7999999999999,0.1503,LOW,21.9,0.0
28.85000000000004,82.49999999999986,0.0054,LOW,17.4,1.6
28.85000000000004,85.84999999999967,0.0013,LOW,-0.2,0.0
28.85000000000004,87.34999999999958,0.0008,LOW,1.4,0.0
28.90000000000004,80.24999999999999,0.0072,LOW,26.3,0.0
28.90000000000004,81.04999999999994,0.0615,LOW,24.3,0.0
28.90000000000004,81.7999999999999,0.0563,LOW,23.6,0.0
28.90000000000004,82.49999999999986,0.0,LOW,20.3,0.1
28.95000000000004,80.49999999999997,0.0246,LOW,25.4,0.0
28.95000000000004,81.19999999999993,0.0194,LOW,21.5,0.0
28.95000000000004,81.99999999999989,0.0238,LOW,11.6,0.0
28.95000000000004,82.69999999999985,0.2308,LOW,7.3,3.2
28.95000000000004,86.19999999999965,0.0013,LOW,-2.1,0.0
29.00000000000004,82.94999999999983,0.0022,LOW,8.2,2.5
29.00000000000004,87.94999999999955,0.0002,LOW,6.4,0.0
29.05000000000004,81.94999999999989,0.0024,LOW,7.2,0.0
29.05000000000004,82.74999999999984,0.0001,LOW,12.4,3.2
29.05000000000004,85.2499999999997,0.0071,LOW,1.9,0.0
29.05000000000004,87.39999999999958,0.0015,LOW,0.7,0.0
29.10000000000004,80.1,0.0017,LOW,27.4,0.0
29.10000000000004,85.64999999999968,0.0092,LOW,2.1,0.0
29.10000000000004,86.64999999999962,0.0019,LOW,1.6,0.0
29.15000000000004,81.6999999999999,0.0002,LOW,12.0,0.4
29.15000000000004,82.44999999999986,0.0001,LOW,5.8,0.0
29.15000000000004,84.89999999999972,0.0008,LOW,1.9,0.0
29.15000000000004,85.99999999999966,0.0039,LOW,2.9,0.0
29.15000000000004,87.0499999999996,0.0011,LOW,4.9,0.0
29.15000000000004,87.94999999999955,0.0028,LOW,2.2,0.0
29.20000000000004,80.44999999999997,0.6554,HIGH,21.0,0.0
29.20000000000004,81.29999999999993,0.0206,LOW,16.9,1.4
29.20000000000004,81.99999999999989,0.0055,LOW,8.7,0.3
29.20000000000004,82.99999999999983,0.001,LOW,2.8,9.9
29.250000000000043,81.7999999999999,0.0014,LOW,9.5,0.5
29.250000000000043,82.64999999999985,0.0008,LOW,5.5,0.0
29.250000000000043,85.99999999999966,0.0003,LOW,-0.6,0.0
29.250000000000043,88.09999999999954,0.0017,LOW,3.0,0.0
29.300000000000043,82.19999999999987,0.0046,LOW,11.2,0.0
29.300000000000043,84.44999999999975,0.0013,LOW,1.3,0.0
29.300000000000043,85.49999999999969,0.0006,LOW,1.1,0.0
29.350000000000044,80.79999999999995,0.3159,MEDIUM,18.2,0.0
29.350000000000044,84.44999999999975,0.0005,LOW,-0.5,0.0
29.350000000000044,85.54999999999968,0.0027,LOW,-2.0,0.0
29.350000000000044,86.69999999999962,0.0012,LOW,-1.6,0.9
29.350000000000044,87.44999999999958,0.0003,LOW,6.1,0.0
29.400000000000045,80.34999999999998,0.0058,LOW,16.5,0.0
29.400000000000045,81.04999999999994,0.0262,LOW,14.9,0.0
29.400000000000045,81.7499999999999,0.0026,LOW,11.8,0.3
29.400000000000045,82.94999999999983,0.0064,LOW,-1.0,1.3
29.400000000000045,84.74999999999973,0.0014,LOW,2.3,0.0
29.400000000000045,86.19999999999965,0.0026,LOW,0.2,0.0
29.450000000000045,80.39999999999998,0.0105,LOW,18.4,0.0
29.450000000000045,83.09999999999982,0.0012,LOW,1.9,0.0
29.450000000000045,84.39999999999975,0.0011,LOW,-0.1,0.0
29.450000000000045,85.79999999999967,0.0006,LOW,-0.2,0.0
29.450000000000045,86.64999999999962,0.0032,LOW,1.0,0.0
29.450000000000045,87.59999999999957,0.0031,LOW,-0.4,1.2
29.50000000000005,82.69999999999985,0.0001,LOW,1.0,0.0
29.50000000000005,86.79999999999961,0.0003,LOW,0.6,0.0
29.50000000000005,88.19999999999953,0.0019,LOW,2.2,0.7
29.550000000000047,81.44999999999992,0.02,LOW,15.5,2.5
29.550000000000047,84.64999999999974,0.0009,LOW,1.6,0.0
29.550000000000047,86.19999999999965,0.0003,LOW,-4.1,0.0
29.600000000000048,81.99999999999989,0.0004,LOW,21.5,4.4
29.600000000000048,82.94999999999983,0.0007,LOW,1.1,0.0
29.600000000000048,84.54999999999974,0.0025,LOW,1.6,0.0
29.600000000000048,86.59999999999962,0.0019,LOW,-1.1,0.0
29.65000000000005,80.1,0.0104,LOW,20.1,0.0
29.65000000000005,80.79999999999995,0.0054,LOW,20.4,0.7
29.65000000000005,81.6499999999999,0.0369,LOW,6.2,1.5
29.65000000000005,82.69999999999985,0.0001,LOW,4.4,0.0
29.65000000000005,84.04999999999977,0.0008,LOW,-0.9,0.0
29.65000000000005,86.54999999999963,0.0016,LOW,-2.4,0.0
29.70000000000005,82.04999999999988,0.0009,LOW,13.3,3.0
29.70000000000005,83.4999999999998,0.0063,LOW,-1.4,0.0
29.70000000000005,86.29999999999964,0.0007,LOW,-4.3,0.0
29.75000000000005,81.89999999999989,0.137,LOW,7.8,11.2
29.75000000000005,86.44999999999963,0.0011,LOW,-6.4,0.0
29.75000000000005,88.19999999999953,0.0015,LOW,-2.6,0.0
29.80000000000005,80.64999999999996,0.0002,LOW,20.3,0.5
29.80000000000005,81.7999999999999,0.0329,LOW,4.5,9.8
29.80000000000005,83.19999999999982,0.0011,LOW,-2.3,0.0
29.80000000000005,84.44999999999975,0.0008,LOW,-1.2,0.0
29.80000000000005,86.74999999999962,0.0009,LOW,-3.5,0.0
29.80000000000005,87.79999999999956,0.0005,LOW,-3.9,1.2
29.85000000000005,80.39999999999998,0.0006,LOW,17.9,1.0
29.85000000000005,81.44999999999992,0.0015,LOW,1.1,1.8
29.85000000000005,83.99999999999977,0.0089,LOW,-0.7,0.0
29.85000000000005,86.44999999999963,0.0011,LOW,-0.8,0.0
29.90000000000005,80.49999999999997,0.0338,LOW,15.9,2.6
29.90000000000005,85.84999999999967,0.0007,LOW,-2.7,0.0
29.90000000000005,87.64999999999957,0.0022,LOW,-1.5,0.3
29.950000000000053,81.7499999999999,0.0005,LOW,-1.9,13.5
29.950000000000053,83.5999999999998,0.0012,LOW,-0.1,0.0
30.000000000000053,81.99999999999989,0.0001,LOW,3.4,15.8
30.000000000000053,85.99999999999966,0.0023,LOW,-4.7,0.3
30.000000000000053,87.79999999999956,0.0012,LOW,0.8,0.4
30.05000000000005,80.59999999999997,0.0004,LOW,13.3,8.0
30.05000000000005,82.69999999999985,0.0011,LOW,-5.8,0.0
30.05000000000005,83.5999999999998,0.005,LOW,-2.3,0.0
30.05000000000005,84.54999999999974,0.0125,LOW,-4.3,0.0
30.05000000000005,86.34999999999964,0.0006,LOW,-2.5,0.0
30.05000000000005,88.14999999999954,0.0014,LOW,-1.1,1.5
30.10000000000005,80.84999999999995,0.0254,LOW,8.9,18.0
30.10000000000005,82.94999999999983,0.001,LOW,-1.4,0.0
30.10000000000005,87.89999999999955,0.0007,LOW,-2.2,0.0
30.15000000000005,83.04999999999983,0.0008,LOW,-1.6,0.0
30.15000000000005,84.94999999999972,0.0118,LOW,-5.1,0.0
30.200000000000056,82.99999999999983,0.0007,LOW,-0.1,0.0
30.200000000000056,87.94999999999955,0.0025,LOW,-1.2,1.2
30.250000000000057,82.84999999999984,0.0007,LOW,-4.7,0.0
30.250000000000057,84.59999999999974,0.0009,LOW,-4.7,0.0
30.250000000000057,85.84999999999967,0.0006,LOW,-3.0,0.8
30.250000000000057,87.69999999999956,0.0013,LOW,-0.8,0.0
30.35000000000006,80.44999999999997,0.0046,LOW,-2.4,11.0
30.35000000000006,84.44999999999975,0.0015,LOW,-1.7,0.1
