latitude,longitude,probability,risk_level,temp_C,rain_7d_mm
27.950000000000024,84.24999999999976,0.0981,LOW,23.7,1.5
27.950000000000024,85.2999999999997,0.7351,VERY HIGH,23.6,1.3
28.000000000000025,81.34999999999992,0.001,LOW,25.8,0.0
28.000000000000025,83.89999999999978,0.0334,LOW,21.7,0.1
28.000000000000025,84.74999999999973,0.0103,LOW,23.0,1.4
28.050000000000026,81.7999999999999,0.0399,LOW,25.2,0.0
28.050000000000026,84.19999999999976,0.0276,LOW,21.9,1.5
28.050000000000026,84.99999999999972,0.0001,LOW,22.8,1.0
28.050000000000026,85.84999999999967,0.0009,LOW,1.3,29.2
28.100000000000023,83.3999999999998,0.0559,LOW,17.6,0.2
28.100000000000023,84.14999999999976,0.2288,LOW,19.4,0.5
28.150000000000027,82.59999999999985,0.1998,LOW,16.4,0.0
28.150000000000027,83.4999999999998,0.1038,LOW,17.7,0.2
28.150000000000027,84.29999999999976,0.0418,LOW,19.3,1.5
28.150000000000027,85.09999999999971,0.057,LOW,16.6,5.3
28.200000000000028,81.19999999999993,0.0043,LOW,25.3,0.0
28.200000000000028,82.29999999999987,0.0411,LOW,21.7,0.2
28.200000000000028,83.04999999999983,0.0165,LOW,13.9,0.4
28.200000000000028,83.74999999999979,0.0829,LOW,18.6,6.4
28.200000000000028,84.54999999999974,0.1615,LOW,15.0,2.4
28.200000000000028,85.2999999999997,0.0002,LOW,7.9,9.5
28.25000000000003,84.34999999999975,0.0332,LOW,19.5,1.4
28.25000000000003,85.09999999999971,0.0857,LOW,10.0,8.5
28.30000000000003,80.59999999999997,0.8653,VERY HIGH,25.8,0.0
28.30000000000003,81.6999999999999,0.0291,LOW,25.2,0.0
28.30000000000003,84.54999999999974,0.2567,LOW,16.9,2.4
28.35000000000003,81.8499999999999,0.0918,LOW,23.9,0.0
28.35000000000003,82.54999999999986,0.0968,LOW,15.7,2.1
28.35000000000003,83.29999999999981,0.0007,LOW,8.2,6.6
28.40000000000003,81.44999999999992,0.2468,LOW,25.4,0.0
28.40000000000003,83.5999999999998,0.0163,LOW,16.1,4.8
28.40000000000003,84.29999999999976,0.0603,LOW,5.2,29.7
28.40000000000003,86.54999999999963,0.002,LOW,-0.8,0.0
28.45000000000003,81.29999999999993,0.0102,LOW,25.1,0.0
28.45000000000003,82.09999999999988,0.0036,LOW,20.5,0.0
28.45000000000003,82.79999999999984,0.0028,LOW,14.5,1.0
28.45000000000003,83.4999999999998,0.0005,LOW,16.2,4.6
28.45000000000003,84.29999999999976,0.0076,LOW,-2.8,34.9
28.45000000000003,85.2499999999997,0.0137,LOW,5.0,5.3
28.45000000000003,88.04999999999954,0.0015,LOW,0.7,0.0
28.500000000000032,83.04999999999983,0.0171,LOW,8.2,0.3
28.55000000000004,81.24999999999993,0.0004,LOW,25.1,0.0
28.55000000000004,81.99999999999989,0.0,LOW,24.7,0.0
28.55000000000004,82.74999999999984,0.0153,LOW,15.7,2.5
28.55000000000004,84.84999999999972,0.0002,LOW,-6.4,8.6
28.60000000000004,81.54999999999991,0.5369,HIGH,24.8,0.0
28.60000000000004,83.04999999999983,0.0007,LOW,8.4,0.0
28.65000000000004,80.94999999999995,0.0206,LOW,25.2,0.0
28.65000000000004,81.7499999999999,0.1773,LOW,19.1,0.0
28.65000000000004,82.54999999999986,0.0099,LOW,22.0,2.1
28.65000000000004,83.5999999999998,0.0098,LOW,10.1,16.6
28.700000000000035,83.04999999999983,0.0006,LOW,6.4,3.3
28.700000000000035,85.64999999999968,0.0015,LOW,-3.5,0.8
28.700000000000035,87.34999999999958,0.0022,LOW,1.1,0.0
28.80000000000004,81.24999999999993,0.0072,LOW,25.3,0.0
28.80000000000004,86.74999999999962,0.0007,LOW,-2.1,1.0
28.85000000000004,80.14999999999999,0.0047,LOW,24.5,0.0
28.85000000000004,80.99999999999994,0.5065,HIGH,21.9,0.0
28.85000000000004,81.7999999999999,0.1479,LOW,19.8,0.9
28.90000000000004,81.7999999999999,0.0664,LOW,21.4,0.0
28.90000000000004,82.49999999999986,0.0,LOW,18.5,1.7
28.90000000000004,83.89999999999978,0.0004,LOW,0.3,1.4
28.90000000000004,87.59999999999957,0.0051,LOW,-0.5,0.2
28.95000000000004,80.49999999999997,0.0304,LOW,23.2,0.0
29.00000000000004,80.74999999999996,0.2842,LOW,24.1,0.0
29.00000000000004,82.94999999999983,0.0023,LOW,6.7,4.3
29.00000000000004,86.74999999999962,0.0026,LOW,-1.6,0.0
29.00000000000004,87.94999999999955,0.0003,LOW,5.5,0.0
29.05000000000004,80.44999999999997,0.0774,LOW,23.1,0.0
29.05000000000004,81.14999999999993,0.0415,LOW,19.2,0.1
29.05000000000004,81.94999999999989,0.0024,LOW,5.7,0.8
29.05000000000004,82.74999999999984,0.0001,LOW,11.1,1.8
29.05000000000004,85.2499999999997,0.0071,LOW,0.7,0.0
29.05000000000004,87.39999999999958,0.0017,LOW,-0.2,0.0
29.10000000000004,80.1,0.0013,LOW,25.2,0.0
29.10000000000004,82.34999999999987,0.0251,LOW,0.0,3.7
29.10000000000004,85.64999999999968,0.0092,LOW,0.9,0.0
29.15000000000004,80.94999999999995,0.5788,HIGH,15.1,1.6
29.15000000000004,81.6999999999999,0.0002,LOW,10.2,1.4
29.15000000000004,85.99999999999966,0.004,LOW,1.9,0.6
29.15000000000004,87.0499999999996,0.001,LOW,3.8,0.5
29.20000000000004,81.99999999999989,0.0066,LOW,7.2,0.0
29.20000000000004,82.99999999999983,0.001,LOW,1.2,12.6
29.20000000000004,85.3499999999997,0.0021,LOW,-0.7,0.0
29.20000000000004,86.64999999999962,0.0008,LOW,3.2,1.8
29.20000000000004,87.69999999999956,0.001,LOW,3.0,0.3
29.250000000000043,80.29999999999998,0.1437,LOW,24.9,0.0
29.250000000000043,81.09999999999994,0.0347,LOW,14.9,1.4
29.250000000000043,81.7999999999999,0.0022,LOW,7.7,0.0
29.250000000000043,82.64999999999985,0.0007,LOW,4.0,1.2
29.250000000000043,84.94999999999972,0.0014,LOW,0.3,0.0
29.300000000000043,80.64999999999996,0.0003,LOW,15.7,0.6
29.300000000000043,81.44999999999992,0.0182,LOW,14.1,1.0
29.300000000000043,86.34999999999964,0.0007,LOW,-6.2,0.4
29.300000000000043,87.39999999999958,0.0096,LOW,2.2,0.1
29.350000000000044,82.19999999999987,0.0002,LOW,2.1,6.7
29.350000000000044,84.44999999999975,0.0006,LOW,-1.7,0.2
29.350000000000044,85.54999999999968,0.0025,LOW,-3.2,0.0
29.350000000000044,86.69999999999962,0.0012,LOW,-2.8,0.8
29.350000000000044,87.44999999999958,0.0003,LOW,5.1,0.0
29.400000000000045,80.34999999999998,0.0094,LOW,14.6,0.7
29.400000000000045,81.04999999999994,0.0281,LOW,12.9,0.1
29.400000000000045,81.7499999999999,0.0028,LOW,9.9,0.8
29.400000000000045,82.94999999999983,0.0064,LOW,-2.7,5.0
29.400000000000045,84.74999999999973,0.0016,LOW,1.1,0.0
29.450000000000045,80.39999999999998,0.014,LOW,16.4,0.9
29.450000000000045,81.14999999999993,0.2357,LOW,18.5,1.9
29.450000000000045,84.39999999999975,0.0011,LOW,-1.4,0.1
29.450000000000045,85.79999999999967,0.0006,LOW,-1.4,0.0
29.50000000000005,80.89999999999995,0.0068,LOW,19.3,0.1
29.50000000000005,81.6499999999999,0.0002,LOW,17.2,2.5
29.50000000000005,82.69999999999985,0.0001,LOW,-0.1,1.1
29.50000000000005,84.49999999999974,0.0008,LOW,0.2,0.1
29.50000000000005,86.04999999999966,0.0018,LOW,-2.4,0.0
29.50000000000005,86.79999999999961,0.0003,LOW,-0.6,0.1
29.50000000000005,88.19999999999953,0.0014,LOW,1.4,1.3
29.550000000000047,80.69999999999996,0.5569,HIGH,14.4,2.0
29.550000000000047,81.44999999999992,0.0221,LOW,13.8,2.6
29.550000000000047,82.14999999999988,0.0001,LOW,12.1,0.7
29.550000000000047,84.64999999999974,0.0008,LOW,0.4,0.0
29.600000000000048,80.49999999999997,0.0231,LOW,21.1,0.2
29.600000000000048,81.29999999999993,0.0501,LOW,16.9,1.9
29.600000000000048,86.59999999999962,0.0017,LOW,-2.3,1.3
29.65000000000005,80.1,0.0119,LOW,18.3,0.4
29.65000000000005,80.79999999999995,0.0076,LOW,18.3,0.3
29.65000000000005,84.04999999999977,0.0008,LOW,-2.2,0.4
29.65000000000005,86.54999999999963,0.0016,LOW,-3.5,0.0
29.70000000000005,82.04999999999988,0.0009,LOW,11.6,2.1
29.70000000000005,83.4999999999998,0.0058,LOW,-2.9,0.0
29.70000000000005,86.29999999999964,0.0008,LOW,-5.4,0.8
29.70000000000005,87.69999999999956,0.0008,LOW,1.4,2.5
29.75000000000005,84.29999999999976,0.0093,LOW,-1.5,0.0
29.75000000000005,86.44999999999963,0.0014,LOW,-7.5,0.7
29.75000000000005,88.19999999999953,0.0019,LOW,-3.2,3.0
29.80000000000005,80.64999999999996,0.0002,LOW,18.1,0.2
29.80000000000005,81.7999999999999,0.0288,LOW,2.9,8.8
29.80000000000005,83.19999999999982,0.0009,LOW,-3.7,0.0
29.80000000000005,84.44999999999975,0.0007,LOW,-2.6,0.8
29.80000000000005,86.74999999999962,0.0009,LOW,-4.6,1.6
29.80000000000005,87.79999999999956,0.0006,LOW,-4.8,2.5
29.85000000000005,80.39999999999998,0.001,LOW,16.0,0.3
29.85000000000005,86.44999999999963,0.001,LOW,-2.0,0.0
29.85000000000005,87.89999999999955,0.0005,LOW,-2.2,0.3
29.90000000000005,80.49999999999997,0.0537,LOW,14.0,0.4
29.90000000000005,83.99999999999977,0.0013,LOW,-2.4,0.4
29.950000000000053,80.29999999999998,0.0008,LOW,21.3,0.2
29.950000000000053,81.7499999999999,0.0006,LOW,-3.7,19.4
29.950000000000053,83.5999999999998,0.0014,LOW,-1.4,0.0
30.000000000000053,81.99999999999989,0.0001,LOW,1.7,12.2
30.000000000000053,85.99999999999966,0.002,LOW,-5.9,0.0
30.000000000000053,87.79999999999956,0.0013,LOW,0.4,2.2
30.05000000000005,80.59999999999997,0.0003,LOW,11.8,4.1
30.05000000000005,82.69999999999985,0.0013,LOW,-7.3,0.4
30.05000000000005,83.5999999999998,0.0061,LOW,-3.5,0.0
30.05000000000005,84.54999999999974,0.0094,LOW,-5.5,1.2
30.05000000000005,86.34999999999964,0.0007,LOW,-3.4,0.1
30.05000000000005,88.14999999999954,0.0012,LOW,-1.4,2.6
30.10000000000005,80.84999999999995,0.0323,LOW,7.5,7.5
30.10000000000005,82.94999999999983,0.0008,LOW,-2.7,0.0
30.10000000000005,86.39999999999964,0.0006,LOW,-0.6,0.0
30.15000000000005,84.94999999999972,0.0117,LOW,-6.3,0.5
30.15000000000005,87.19999999999959,0.0004,LOW,-4.3,0.0
30.200000000000056,80.19999999999999,0.0556,LOW,2.2,22.2
30.200000000000056,86.79999999999961,0.0032,LOW,-3.2,0.0
30.200000000000056,87.94999999999955,0.0026,LOW,-1.6,1.4
30.250000000000057,87.69999999999956,0.0012,LOW,-1.1,0.9
30.300000000000058,81.04999999999994,0.0099,LOW,-3.9,2.3
30.300000000000058,83.4499999999998,0.0009,LOW,0.3,1.3
30.300000000000058,85.49999999999969,0.0005,LOW,-4.1,0.0
30.300000000000058,86.89999999999961,0.001,LOW,-2.7,0.0
30.35000000000006,80.44999999999997,0.0044,LOW,-3.9,3.4
30.35000000000006,84.44999999999975,0.0014,LOW,-3.0,0.3
30.35000000000006,85.49999999999969,0.0027,LOW,-2.9,0.0
30.35000000000006,86.9999999999996,0.0003,LOW,-4.3,0.0
