latitude,longitude,probability,risk_level
26.35,88.04999999999954,0.5359,HIGH
26.35,88.09999999999954,0.5506,HIGH
26.35,88.19999999999953,0.5767,HIGH
26.450000000000003,88.14999999999954,0.562,HIGH
26.500000000000004,85.04999999999971,0.7471,VERY HIGH
26.500000000000004,85.2499999999997,0.7812,VERY HIGH
26.500000000000004,85.2999999999997,0.7657,VERY HIGH
26.500000000000004,85.64999999999968,0.6227,HIGH
26.500000000000004,85.94999999999966,0.6154,HIGH
26.500000000000004,86.09999999999965,0.7321,VERY HIGH
26.500000000000004,86.14999999999965,0.5921,HIGH
26.500000000000004,86.24999999999964,0.5627,HIGH
26.500000000000004,86.64999999999962,0.3828,MEDIUM
26.500000000000004,86.69999999999962,0.3319,MEDIUM
26.500000000000004,86.74999999999962,0.3145,MEDIUM
26.500000000000004,87.0499999999996,0.7973,VERY HIGH
26.500000000000004,87.24999999999959,0.6559,HIGH
26.500000000000004,87.29999999999959,0.5377,HIGH
26.500000000000004,87.54999999999957,0.6807,HIGH
26.500000000000004,87.94999999999955,0.7073,VERY HIGH
26.500000000000004,87.99999999999955,0.6827,HIGH
26.500000000000004,88.04999999999954,0.6268,HIGH
26.500000000000004,88.19999999999953,0.562,HIGH
26.550000000000004,84.59999999999974,0.7269,VERY HIGH
26.550000000000004,84.84999999999972,0.4821,HIGH
26.550000000000004,84.89999999999972,0.6336,HIGH
26.550000000000004,85.3499999999997,0.7728,VERY HIGH
26.550000000000004,85.44999999999969,0.4152,HIGH
26.550000000000004,85.54999999999968,0.7324,VERY HIGH
26.550000000000004,85.74999999999967,0.7355,VERY HIGH
26.550000000000004,85.84999999999967,0.3847,MEDIUM
26.550000000000004,86.04999999999966,0.7217,VERY HIGH
26.550000000000004,86.09999999999965,0.6124,HIGH
26.550000000000004,86.34999999999964,0.5731,HIGH
26.550000000000004,86.49999999999963,0.6673,HIGH
26.550000000000004,87.39999999999958,0.5874,HIGH
26.550000000000004,87.54999999999957,0.5718,HIGH
26.550000000000004,87.59999999999957,0.5342,HIGH
26.550000000000004,87.69999999999956,0.5787,HIGH
26.550000000000004,87.99999999999955,0.5709,HIGH
26.550000000000004,88.04999999999954,0.3613,MEDIUM
26.550000000000004,88.19999999999953,0.5577,HIGH
26.600000000000005,84.44999999999975,0.3433,MEDIUM
26.600000000000005,84.74999999999973,0.7355,VERY HIGH
26.600000000000005,84.89999999999972,0.7508,VERY HIGH
26.600000000000005,84.94999999999972,0.6386,HIGH
26.600000000000005,85.1999999999997,0.7342,VERY HIGH
26.600000000000005,85.49999999999969,0.5795,HIGH
26.600000000000005,85.64999999999968,0.7559,VERY HIGH
26.600000000000005,85.74999999999967,0.7559,VERY HIGH
26.600000000000005,85.79999999999967,0.5958,HIGH
26.600000000000005,85.89999999999966,0.5973,HIGH
26.600000000000005,86.09999999999965,0.7204,VERY HIGH
26.600000000000005,86.14999999999965,0.5586,HIGH
26.600000000000005,86.79999999999961,0.5827,HIGH
26.600000000000005,86.84999999999961,0.5747,HIGH
26.600000000000005,87.19999999999959,0.631,HIGH
26.600000000000005,87.39999999999958,0.5947,HIGH
26.600000000000005,87.54999999999957,0.5787,HIGH
26.600000000000005,87.89999999999955,0.693,HIGH
26.600000000000005,88.04999999999954,0.6123,HIGH
26.600000000000005,88.19999999999953,0.7353,VERY HIGH
26.65000000000001,84.24999999999976,0.5689,HIGH
26.65000000000001,84.34999999999975,0.6022,HIGH
26.65000000000001,84.64999999999974,0.6713,HIGH
26.65000000000001,84.99999999999972,0.7342,VERY HIGH
26.65000000000001,85.2999999999997,0.6208,HIGH
26.65000000000001,85.3999999999997,0.6588,HIGH
26.65000000000001,85.54999999999968,0.736,VERY HIGH
26.65000000000001,85.89999999999966,0.3597,MEDIUM
26.65000000000001,86.64999999999962,0.4009,HIGH
26.65000000000001,86.74999999999962,0.7278,VERY HIGH
26.65000000000001,86.84999999999961,0.7167,VERY HIGH
26.65000000000001,86.89999999999961,0.6461,HIGH
26.65000000000001,87.34999999999958,0.6392,HIGH
26.65000000000001,87.39999999999958,0.6482,HIGH
26.65000000000001,87.49999999999957,0.434,HIGH
26.65000000000001,87.59999999999957,0.5492,HIGH
26.65000000000001,87.79999999999956,0.6304,HIGH
26.65000000000001,88.04999999999954,0.5684,HIGH
26.65000000000001,88.09999999999954,0.5684,HIGH
26.700000000000006,84.14999999999976,0.6005,HIGH
26.700000000000006,84.29999999999976,0.5688,HIGH
26.700000000000006,84.34999999999975,0.45,HIGH
26.700000000000006,84.39999999999975,0.4485,HIGH
26.700000000000006,84.49999999999974,0.7372,VERY HIGH
26.700000000000006,84.54999999999974,0.7269,VERY HIGH
26.700000000000006,84.64999999999974,0.7269,VERY HIGH
26.700000000000006,84.89999999999972,0.4845,HIGH
26.700000000000006,84.99999999999972,0.5187,HIGH
26.700000000000006,85.1999999999997,0.7133,VERY HIGH
26.700000000000006,85.3999999999997,0.6208,HIGH
26.700000000000006,85.59999999999968,0.6671,HIGH
26.700000000000006,85.74999999999967,0.7226,VERY HIGH
26.700000000000006,85.79999999999967,0.7637,VERY HIGH
26.700000000000006,85.84999999999967,0.7502,VERY HIGH
26.700000000000006,85.99999999999966,0.6174,HIGH
26.700000000000006,86.04999999999966,0.7031,VERY HIGH
26.700000000000006,86.09999999999965,0.6039,HIGH
26.700000000000006,86.59999999999962,0.4326,HIGH
