latitude,longitude,probability,risk_level,temp_C,rain_7d_mm
26.35,88.04999999999954,0.678,HIGH,24.9,14.1
26.500000000000004,86.74999999999962,0.0001,LOW,25.4,6.7
26.550000000000004,85.54999999999968,0.0094,LOW,26.2,6.7
26.600000000000005,84.44999999999975,0.0032,LOW,27.0,1.2
26.600000000000005,87.19999999999959,0.0571,LOW,25.1,5.5
26.65000000000001,86.64999999999962,0.0001,LOW,24.8,8.8
26.700000000000006,84.39999999999975,0.0365,LOW,26.9,1.1
26.700000000000006,86.09999999999965,0.0005,LOW,25.7,9.9
26.700000000000006,87.54999999999957,0.0042,LOW,25.0,8.7
26.750000000000007,85.64999999999968,0.002,LOW,25.9,11.5
26.90000000000001,83.4499999999998,0.0091,LOW,26.5,4.7
26.90000000000001,86.44999999999963,0.1461,LOW,22.4,6.3
26.90000000000001,87.19999999999959,0.0055,LOW,21.8,12.0
26.90000000000001,87.99999999999955,0.0413,LOW,21.9,8.9
26.95000000000001,84.94999999999972,0.0153,LOW,25.9,1.9
26.95000000000001,86.59999999999962,0.1249,LOW,19.8,8.0
26.95000000000001,87.34999999999958,0.0497,LOW,18.5,15.6
26.95000000000001,88.09999999999954,0.1519,LOW,12.2,13.7
27.00000000000001,85.69999999999968,0.0061,LOW,24.8,5.1
27.00000000000001,86.59999999999962,0.002,LOW,14.4,8.0
27.10000000000001,86.49999999999963,0.0075,LOW,20.7,7.2
27.10000000000001,87.44999999999958,0.0906,LOW,17.3,12.8
27.10000000000001,88.14999999999954,0.0492,LOW,10.7,12.5
27.150000000000013,85.3499999999997,0.0001,LOW,25.7,1.5
27.150000000000013,86.09999999999965,0.0832,LOW,22.9,1.9
27.150000000000013,86.9499999999996,0.0325,LOW,13.8,16.2
27.150000000000013,87.79999999999956,0.0456,LOW,18.1,16.3
27.200000000000014,83.29999999999981,0.7387,VERY HIGH,26.2,7.2
27.200000000000014,85.44999999999969,0.0058,LOW,23.3,2.6
27.200000000000014,86.29999999999964,0.0669,LOW,18.9,3.5
27.30000000000001,84.44999999999975,0.0,LOW,25.8,1.2
27.30000000000001,85.3999999999997,0.0161,LOW,24.4,2.7
27.30000000000001,86.14999999999965,0.0001,LOW,18.9,4.1
27.30000000000001,86.89999999999961,0.5757,HIGH,18.1,12.2
27.30000000000001,87.64999999999957,0.0722,LOW,12.8,8.3
27.350000000000016,82.44999999999986,0.0003,LOW,25.7,14.6
27.350000000000016,84.44999999999975,0.0847,LOW,25.8,2.2
27.350000000000016,85.14999999999971,0.0757,LOW,23.1,3.6
27.350000000000016,85.94999999999966,0.0531,LOW,22.1,4.8
27.350000000000016,86.64999999999962,0.0439,LOW,16.6,14.2
27.400000000000016,85.74999999999967,0.0787,LOW,16.6,8.8
27.400000000000016,87.24999999999959,0.4323,MEDIUM,22.3,38.7
27.400000000000016,87.94999999999955,0.753,VERY HIGH,12.6,8.6
27.450000000000017,86.64999999999962,0.0687,LOW,4.3,7.7
27.450000000000017,87.34999999999958,0.5098,HIGH,18.8,38.7
27.450000000000017,88.04999999999954,0.0837,LOW,7.7,21.6
27.500000000000018,83.5999999999998,0.0019,LOW,25.8,3.7
27.500000000000018,84.49999999999974,0.1171,LOW,23.7,2.0
27.500000000000018,85.2499999999997,0.0058,LOW,23.6,6.1
27.500000000000018,85.99999999999966,0.1034,LOW,19.1,11.8
27.500000000000018,86.69999999999962,0.0012,LOW,14.9,16.7
27.500000000000018,87.39999999999958,0.0003,LOW,16.1,47.7
27.55000000000002,82.24999999999987,0.0044,LOW,25.5,9.1
27.55000000000002,86.04999999999966,0.0348,LOW,17.8,11.8
27.60000000000002,82.69999999999985,0.0003,LOW,25.9,8.9
27.60000000000002,84.24999999999976,0.0107,LOW,25.6,1.2
27.60000000000002,85.2999999999997,0.0411,LOW,17.6,10.8
27.65000000000002,82.59999999999985,0.0169,LOW,25.4,9.1
