latitude,longitude,probability,risk_level
26.35,88.04999999999954,0.4447,HIGH
26.35,88.09999999999954,0.4593,HIGH
26.35,88.19999999999953,0.4967,HIGH
26.450000000000003,88.14999999999954,0.4709,HIGH
26.500000000000004,85.04999999999971,0.8109,VERY HIGH
26.500000000000004,85.2499999999997,0.7196,VERY HIGH
26.500000000000004,85.2999999999997,0.6711,HIGH
26.500000000000004,85.64999999999968,0.3357,MEDIUM
26.500000000000004,85.94999999999966,0.5806,HIGH
26.500000000000004,86.09999999999965,0.681,HIGH
26.500000000000004,86.14999999999965,0.5381,HIGH
26.500000000000004,86.24999999999964,0.5021,HIGH
26.500000000000004,86.64999999999962,0.271,LOW
26.500000000000004,86.69999999999962,0.253,LOW
26.500000000000004,86.74999999999962,0.2391,LOW
26.500000000000004,87.0499999999996,0.7463,VERY HIGH
26.500000000000004,87.24999999999959,0.6556,HIGH
26.500000000000004,87.29999999999959,0.5254,HIGH
26.500000000000004,87.54999999999957,0.6679,HIGH
26.500000000000004,87.94999999999955,0.6456,HIGH
26.500000000000004,87.99999999999955,0.5697,HIGH
26.500000000000004,88.04999999999954,0.5082,HIGH
26.500000000000004,88.19999999999953,0.4709,HIGH
26.550000000000004,84.59999999999974,0.7716,VERY HIGH
26.550000000000004,84.84999999999972,0.3317,MEDIUM
26.550000000000004,84.89999999999972,0.4455,HIGH
26.550000000000004,85.3499999999997,0.6682,HIGH
26.550000000000004,85.44999999999969,0.3726,MEDIUM
26.550000000000004,85.54999999999968,0.5247,HIGH
26.550000000000004,85.74999999999967,0.5714,HIGH
26.550000000000004,85.84999999999967,0.1484,LOW
26.550000000000004,86.04999999999966,0.5549,HIGH
26.550000000000004,86.09999999999965,0.3255,MEDIUM
26.550000000000004,86.34999999999964,0.346,MEDIUM
26.550000000000004,86.49999999999963,0.674,HIGH
26.550000000000004,87.39999999999958,0.395,MEDIUM
26.550000000000004,87.54999999999957,0.353,MEDIUM
26.550000000000004,87.59999999999957,0.3243,MEDIUM
26.550000000000004,87.69999999999956,0.3672,MEDIUM
26.550000000000004,87.99999999999955,0.3347,MEDIUM
26.550000000000004,88.04999999999954,0.279,LOW
26.550000000000004,88.19999999999953,0.4817,HIGH
26.600000000000005,84.44999999999975,0.3471,MEDIUM
26.600000000000005,84.74999999999973,0.6492,HIGH
26.600000000000005,84.89999999999972,0.6202,HIGH
26.600000000000005,84.94999999999972,0.3531,MEDIUM
26.600000000000005,85.1999999999997,0.5636,HIGH
26.600000000000005,85.49999999999969,0.2998,LOW
26.600000000000005,85.64999999999968,0.5975,HIGH
26.600000000000005,85.74999999999967,0.6034,HIGH
26.600000000000005,85.79999999999967,0.3221,MEDIUM
26.600000000000005,85.89999999999966,0.2781,LOW
26.600000000000005,86.09999999999965,0.5286,HIGH
26.600000000000005,86.14999999999965,0.2933,LOW
26.600000000000005,86.79999999999961,0.3718,MEDIUM
26.600000000000005,86.84999999999961,0.3559,MEDIUM
26.600000000000005,87.19999999999959,0.3099,MEDIUM
26.600000000000005,87.39999999999958,0.2865,LOW
26.600000000000005,87.54999999999957,0.2587,LOW
26.600000000000005,87.89999999999955,0.3908,MEDIUM
26.600000000000005,88.04999999999954,0.52,HIGH
26.600000000000005,88.19999999999953,0.6763,HIGH
26.65000000000001,84.24999999999976,0.3735,MEDIUM
26.65000000000001,84.34999999999975,0.5687,HIGH
26.65000000000001,84.64999999999974,0.6759,HIGH
26.65000000000001,84.99999999999972,0.6468,HIGH
26.65000000000001,85.2999999999997,0.3845,MEDIUM
26.65000000000001,85.3999999999997,0.4364,HIGH
26.65000000000001,85.54999999999968,0.5243,HIGH
26.65000000000001,85.89999999999966,0.1355,LOW
26.65000000000001,86.64999999999962,0.1874,LOW
26.65000000000001,86.74999999999962,0.6092,HIGH
26.65000000000001,86.84999999999961,0.5503,HIGH
26.65000000000001,86.89999999999961,0.2544,LOW
26.65000000000001,87.34999999999958,0.2757,LOW
26.65000000000001,87.39999999999958,0.2826,LOW
26.65000000000001,87.49999999999957,0.2743,LOW
26.65000000000001,87.59999999999957,0.2309,LOW
26.65000000000001,87.79999999999956,0.3077,MEDIUM
26.65000000000001,88.04999999999954,0.4773,HIGH
26.65000000000001,88.09999999999954,0.4925,HIGH
26.700000000000006,84.14999999999976,0.3224,MEDIUM
26.700000000000006,84.29999999999976,0.5389,HIGH
26.700000000000006,84.34999999999975,0.5004,HIGH
26.700000000000006,84.39999999999975,0.4951,HIGH
26.700000000000006,84.49999999999974,0.724,VERY HIGH
26.700000000000006,84.54999999999974,0.7588,VERY HIGH
26.700000000000006,84.64999999999974,0.6154,HIGH
26.700000000000006,84.89999999999972,0.3196,MEDIUM
26.700000000000006,84.99999999999972,0.441,HIGH
26.700000000000006,85.1999999999997,0.528,HIGH
26.700000000000006,85.3999999999997,0.3537,MEDIUM
26.700000000000006,85.59999999999968,0.4116,HIGH
26.700000000000006,85.74999999999967,0.4575,HIGH
26.700000000000006,85.79999999999967,0.5551,HIGH
26.700000000000006,85.84999999999967,0.5399,HIGH
26.700000000000006,85.99999999999966,0.3392,MEDIUM
26.700000000000006,86.04999999999966,0.514,HIGH
26.700000000000006,86.09999999999965,0.3166,MEDIUM
26.700000000000006,86.59999999999962,0.3221,MEDIUM
26.700000000000006,86.64999999999962,0.5239,HIGH
26.700000000000006,86.69999999999962,0.6662,HIGH
26.700000000000006,86.74999999999962,0.6638,HIGH
26.700000000000006,86.79999999999961,0.6267,HIGH
26.700000000000006,86.84999999999961,0.5666,HIGH
26.700000000000006,86.89999999999961,0.5117,HIGH
26.700000000000006,86.9999999999996,0.3743,MEDIUM
26.700000000000006,87.29999999999959,0.2939,LOW
26.700000000000006,87.34999999999958,0.5345,HIGH
26.700000000000006,87.39999999999958,0.5117,HIGH
26.700000000000006,87.44999999999958,0.5546,HIGH
26.700000000000006,87.49999999999957,0.6083,HIGH
26.700000000000006,87.54999999999957,0.5104,HIGH
26.700000000000006,87.59999999999957,0.464,HIGH
26.700000000000006,87.79999999999956,0.4895,HIGH
26.700000000000006,87.84999999999955,0.573,HIGH
26.700000000000006,87.89999999999955,0.4481,HIGH
26.700000000000006,88.04999999999954,0.676,HIGH
26.700000000000006,88.09999999999954,0.527,HIGH
26.700000000000006,88.14999999999954,0.5584,HIGH
26.750000000000007,83.84999999999978,0.3676,MEDIUM
26.750000000000007,84.19999999999976,0.4945,HIGH
26.750000000000007,84.39999999999975,0.6982,HIGH
26.750000000000007,84.64999999999974,0.6337,HIGH
26.750000000000007,84.69999999999973,0.5369,HIGH
26.750000000000007,85.44999999999969,0.373,MEDIUM
26.750000000000007,85.64999999999968,0.404,HIGH
26.750000000000007,85.84999999999967,0.3686,MEDIUM
26.750000000000007,86.14999999999965,0.3387,MEDIUM
26.750000000000007,86.24999999999964,0.3278,MEDIUM
26.750000000000007,86.39999999999964,0.2744,LOW
26.750000000000007,86.49999999999963,0.2518,LOW
26.750000000000007,86.59999999999962,0.3305,MEDIUM
26.750000000000007,86.64999999999962,0.5699,HIGH
26.750000000000007,86.69999999999962,0.4946,HIGH
26.750000000000007,86.74999999999962,0.501,HIGH
26.750000000000007,86.79999999999961,0.5262,HIGH
26.750000000000007,86.84999999999961,0.38,MEDIUM
26.750000000000007,86.89999999999961,0.3663,MEDIUM
26.750000000000007,86.9499999999996,0.2724,LOW
