latitude,longitude,probability,risk_level,temp_C,rain_7d_mm
26.35,84.94999999999972,0.0606,LOW,29.3,0.4
26.35,85.09999999999971,0.0004,LOW,28.8,0.6
26.35,85.1999999999997,0.9858,VERY HIGH,28.7,0.5
26.35,85.44999999999969,0.9703,VERY HIGH,28.1,0.1
26.35,85.49999999999969,0.009,LOW,28.1,0.1
26.35,85.54999999999968,0.0077,LOW,28.1,0.1
26.35,85.94999999999966,0.0003,LOW,27.4,0.7
26.35,85.99999999999966,0.0002,LOW,27.4,0.7
26.35,86.14999999999965,0.0564,LOW,27.4,0.4
26.35,86.19999999999965,0.0018,LOW,27.4,0.0
26.35,86.79999999999961,0.0211,LOW,27.4,0.3
26.35,87.44999999999958,0.1215,LOW,27.0,0.6
26.35,88.09999999999954,0.0006,LOW,26.3,10.8
26.35,88.19999999999953,0.003,LOW,26.2,15.3
26.4,80.05,0.0078,LOW,26.1,0.8
26.4,80.24999999999999,0.0009,LOW,26.7,0.5
26.4,80.29999999999998,0.0001,LOW,26.7,0.5
26.4,81.49999999999991,0.1387,LOW,26.9,0.1
26.4,81.54999999999991,0.5271,HIGH,27.0,0.1
26.4,82.09999999999988,0.0004,LOW,27.2,0.3
26.4,82.29999999999987,0.0042,LOW,27.2,0.5
26.4,82.34999999999987,0.0018,LOW,27.2,0.5
26.4,82.44999999999986,0.0024,LOW,27.4,0.8
26.4,82.54999999999986,0.003,LOW,27.4,0.8
26.4,83.34999999999981,0.0001,LOW,28.1,1.3
26.4,84.14999999999976,0.0545,LOW,29.0,0.3
26.4,84.29999999999976,0.0041,LOW,29.1,0.9
26.4,84.49999999999974,0.9178,VERY HIGH,29.3,0.6
26.4,84.89999999999972,0.8932,VERY HIGH,29.6,0.8
26.4,84.99999999999972,0.0007,LOW,29.3,0.4
26.4,85.74999999999967,0.0064,LOW,27.7,1.0
26.4,86.24999999999964,0.0283,LOW,27.4,0.0
26.4,86.74999999999962,0.0003,LOW,27.4,0.3
26.4,86.79999999999961,0.0137,LOW,27.4,0.3
26.4,87.29999999999959,0.0037,LOW,27.0,0.9
26.450000000000003,80.44999999999997,0.0007,LOW,26.8,0.6
26.450000000000003,80.59999999999997,0.0034,LOW,26.6,1.5
26.450000000000003,80.69999999999996,0.9611,VERY HIGH,26.7,0.6
26.450000000000003,81.09999999999994,0.0032,LOW,26.9,0.5
26.450000000000003,81.29999999999993,0.8484,VERY HIGH,26.9,0.0
26.450000000000003,81.54999999999991,0.0083,LOW,27.0,0.5
26.450000000000003,81.6499999999999,0.0025,LOW,26.9,0.6
26.450000000000003,81.89999999999989,0.005,LOW,27.1,0.3
26.450000000000003,81.99999999999989,0.0008,LOW,27.1,0.3
26.450000000000003,82.14999999999988,0.0081,LOW,27.1,0.7
26.450000000000003,82.29999999999987,0.0004,LOW,27.1,0.7
26.450000000000003,84.14999999999976,0.0035,LOW,29.0,0.6
26.450000000000003,85.99999999999966,0.1244,LOW,27.4,0.6
26.450000000000003,86.09999999999965,0.0139,LOW,27.3,0.0
26.450000000000003,86.29999999999964,0.0009,LOW,27.2,0.4
26.450000000000003,86.69999999999962,0.0089,LOW,27.1,0.9
26.450000000000003,86.84999999999961,0.0007,LOW,27.1,0.6
26.450000000000003,87.0499999999996,0.0117,LOW,27.2,0.3
26.450000000000003,87.34999999999958,0.1362,LOW,27.1,0.3
26.450000000000003,88.14999999999954,0.0004,LOW,26.3,22.2
26.500000000000004,80.05,0.2012,LOW,26.0,0.4
26.500000000000004,80.29999999999998,0.0038,LOW,26.0,0.3
26.500000000000004,80.39999999999998,0.444,MEDIUM,26.4,0.8
26.500000000000004,80.49999999999997,0.0002,LOW,26.7,0.6
26.500000000000004,80.69999999999996,0.0003,LOW,26.7,0.6
26.500000000000004,81.44999999999992,0.0069,LOW,26.9,0.5
26.500000000000004,82.24999999999987,0.0082,LOW,27.1,0.7
26.500000000000004,82.39999999999986,0.0177,LOW,27.2,0.5
26.500000000000004,83.34999999999981,0.017,LOW,28.1,1.2
26.500000000000004,84.14999999999976,0.0071,LOW,29.0,0.6
26.500000000000004,85.04999999999971,0.0101,LOW,29.1,0.3
26.500000000000004,86.09999999999965,0.0315,LOW,27.3,0.0
26.500000000000004,86.14999999999965,0.0025,LOW,27.2,0.0
26.500000000000004,86.24999999999964,0.0035,LOW,27.2,0.4
26.500000000000004,86.64999999999962,0.0135,LOW,27.2,0.3
26.500000000000004,86.69999999999962,0.0007,LOW,27.1,0.9
26.500000000000004,86.74999999999962,0.0001,LOW,27.1,0.9
26.500000000000004,87.0499999999996,0.0848,LOW,27.2,0.3
26.500000000000004,87.24999999999959,0.0046,LOW,26.9,1.2
26.500000000000004,87.29999999999959,0.0011,LOW,26.9,1.2
26.500000000000004,87.54999999999957,0.0034,LOW,26.7,2.7
26.500000000000004,87.94999999999955,0.002,LOW,26.4,17.7
26.550000000000004,81.14999999999993,0.0158,LOW,26.9,0.5
26.550000000000004,81.19999999999993,0.0002,LOW,26.9,0.0
26.550000000000004,81.44999999999992,0.022,LOW,26.9,0.5
26.550000000000004,82.09999999999988,0.14,LOW,27.1,0.3
26.550000000000004,82.29999999999987,0.0043,LOW,27.1,0.3
26.550000000000004,82.34999999999987,0.0066,LOW,27.2,0.1
26.550000000000004,82.69999999999985,0.0001,LOW,27.7,0.3
26.550000000000004,82.99999999999983,0.0196,LOW,27.8,0.3
26.550000000000004,83.14999999999982,0.0001,LOW,28.1,0.3
26.550000000000004,83.89999999999978,0.0146,LOW,28.6,0.0
26.550000000000004,84.49999999999974,0.0002,LOW,29.1,0.3
26.550000000000004,84.59999999999974,0.0055,LOW,29.3,0.1
26.550000000000004,84.84999999999972,0.0354,LOW,29.1,0.8
26.550000000000004,84.89999999999972,0.0016,LOW,29.1,0.8
26.550000000000004,85.3499999999997,0.0763,LOW,28.3,0.9
26.550000000000004,85.74999999999967,0.0296,LOW,27.7,0.6
26.550000000000004,86.34999999999964,0.0097,LOW,27.1,0.6
26.550000000000004,86.49999999999963,0.0025,LOW,27.1,0.9
26.550000000000004,87.39999999999958,0.0095,LOW,26.9,0.9
26.550000000000004,87.69999999999956,0.0005,LOW,26.2,5.1
26.550000000000004,87.99999999999955,0.0006,LOW,26.3,16.8
26.550000000000004,88.04999999999954,0.0007,LOW,26.4,16.8
26.600000000000005,80.69999999999996,0.8777,VERY HIGH,26.7,2.7
26.600000000000005,80.94999999999995,0.0042,LOW,26.8,1.5
26.600000000000005,81.14999999999993,0.7508,VERY HIGH,26.8,1.5
26.600000000000005,82.19999999999987,0.7199,VERY HIGH,27.2,0.3
26.600000000000005,82.54999999999986,0.0077,LOW,27.4,0.0
26.600000000000005,82.59999999999985,0.0026,LOW,27.5,0.3
26.600000000000005,82.79999999999984,0.0015,LOW,27.5,0.3
26.600000000000005,82.99999999999983,0.0024,LOW,27.9,0.3
26.600000000000005,83.09999999999982,0.0199,LOW,27.9,0.3
26.600000000000005,83.34999999999981,0.0049,LOW,28.2,0.6
26.600000000000005,83.99999999999977,0.0079,LOW,28.8,0.0
26.600000000000005,84.44999999999975,0.0044,LOW,29.0,0.3
26.600000000000005,84.74999999999973,0.0471,LOW,28.9,0.4
26.600000000000005,84.89999999999972,0.063,LOW,28.8,1.5
26.600000000000005,85.1999999999997,0.0039,LOW,28.2,2.0
26.600000000000005,85.74999999999967,0.0187,LOW,27.6,1.2
26.600000000000005,85.79999999999967,0.8175,VERY HIGH,27.6,1.2
26.600000000000005,86.14999999999965,0.0005,LOW,27.2,1.0
26.600000000000005,87.19999999999959,0.0509,LOW,26.8,0.9
26.600000000000005,87.89999999999955,0.0056,LOW,26.0,11.4
26.600000000000005,88.04999999999954,0.0049,LOW,25.6,11.4
26.600000000000005,88.19999999999953,0.0023,LOW,25.7,15.9
26.65000000000001,80.54999999999997,0.0781,LOW,25.7,1.8
26.65000000000001,80.69999999999996,0.1135,LOW,25.9,2.7
26.65000000000001,81.04999999999994,0.8696,VERY HIGH,26.1,1.5
26.65000000000001,81.29999999999993,0.0062,LOW,26.3,1.8
26.65000000000001,81.39999999999992,0.005,LOW,26.4,1.5
26.65000000000001,81.6499999999999,0.0035,LOW,26.4,0.9
26.65000000000001,81.6999999999999,0.0082,LOW,26.5,0.6
26.65000000000001,82.04999999999988,0.0013,LOW,26.6,0.7
26.65000000000001,82.64999999999985,0.0023,LOW,27.1,0.3
26.65000000000001,83.5999999999998,0.0169,LOW,28.1,0.6
26.65000000000001,84.24999999999976,0.8489,VERY HIGH,28.4,0.0
26.65000000000001,84.34999999999975,0.0039,LOW,28.5,0.0
26.65000000000001,84.64999999999974,0.0047,LOW,28.7,1.0
26.65000000000001,85.89999999999966,0.0006,LOW,27.4,1.2
26.65000000000001,86.84999999999961,0.3071,MEDIUM,26.2,1.5
26.65000000000001,86.89999999999961,0.0024,LOW,26.4,1.5
26.65000000000001,87.34999999999958,0.0019,LOW,26.4,0.6
26.65000000000001,87.39999999999958,0.0021,LOW,26.4,0.6
26.65000000000001,87.49999999999957,0.0077,LOW,26.0,2.4
26.65000000000001,87.59999999999957,0.0011,LOW,26.5,2.4
26.65000000000001,87.79999999999956,0.0006,LOW,25.8,6.0
26.65000000000001,88.04999999999954,0.0006,LOW,25.6,11.4
26.65000000000001,88.09999999999954,0.0008,LOW,26.0,15.0
26.700000000000006,80.44999999999997,0.0018,LOW,25.9,2.0
26.700000000000006,80.49999999999997,0.0029,LOW,25.9,2.0
26.700000000000006,81.04999999999994,0.0001,LOW,26.1,0.9
26.700000000000006,81.7499999999999,0.0172,LOW,26.4,0.6
26.700000000000006,81.8499999999999,0.1254,LOW,26.4,0.6
26.700000000000006,83.3999999999998,0.0,LOW,27.8,0.6
26.700000000000006,83.4499999999998,0.0214,LOW,27.9,0.6
26.700000000000006,84.34999999999975,0.0041,LOW,28.4,0.9
26.700000000000006,84.54999999999974,0.007,LOW,28.6,0.7
26.700000000000006,84.64999999999974,0.0028,LOW,28.4,0.1
26.700000000000006,84.89999999999972,0.0024,LOW,28.3,1.2
26.700000000000006,84.99999999999972,0.0034,LOW,28.1,1.5
26.700000000000006,85.1999999999997,0.0034,LOW,27.9,2.3
26.700000000000006,85.3999999999997,0.0004,LOW,27.8,2.2
26.700000000000006,85.59999999999968,0.0641,LOW,27.6,1.6
26.700000000000006,85.74999999999967,0.5106,HIGH,27.5,1.6
26.700000000000006,85.79999999999967,0.0572,LOW,27.5,1.6
26.700000000000006,85.84999999999967,0.0468,LOW,27.2,1.3
26.700000000000006,86.59999999999962,0.0056,LOW,25.9,2.1
26.700000000000006,86.64999999999962,0.0539,LOW,26.2,2.1
26.700000000000006,86.84999999999961,0.1939,LOW,24.6,0.9
26.700000000000006,86.89999999999961,0.0271,LOW,25.1,0.9
26.700000000000006,87.29999999999959,0.0013,LOW,26.1,1.8
26.700000000000006,87.44999999999958,0.9584,VERY HIGH,26.8,3.5
26.700000000000006,87.49999999999957,0.063,LOW,26.6,3.5
26.700000000000006,87.84999999999955,0.8813,VERY HIGH,25.0,6.3
26.700000000000006,87.89999999999955,0.1418,LOW,24.2,6.3
26.700000000000006,88.04999999999954,0.005,LOW,25.4,11.4
26.700000000000006,88.09999999999954,0.0001,LOW,25.7,15.0
26.700000000000006,88.14999999999954,0.0068,LOW,25.6,15.0
26.750000000000007,80.14999999999999,0.0015,LOW,25.9,2.4
26.750000000000007,80.44999999999997,0.0151,LOW,25.9,2.0
26.750000000000007,80.49999999999997,0.0061,LOW,25.9,2.0
26.750000000000007,80.59999999999997,0.0227,LOW,25.9,2.0
26.750000000000007,80.64999999999996,0.0088,LOW,25.9,2.0
26.750000000000007,80.84999999999995,0.0014,LOW,26.0,0.9
26.750000000000007,80.99999999999994,0.0001,LOW,26.0,0.9
26.750000000000007,81.04999999999994,0.0035,LOW,26.0,0.9
26.750000000000007,81.14999999999993,0.0023,LOW,26.1,1.5
26.750000000000007,82.04999999999988,0.0053,LOW,26.3,0.6
26.750000000000007,82.54999999999986,0.0015,LOW,26.8,0.3
26.750000000000007,83.84999999999978,0.0063,LOW,28.1,0.3
26.750000000000007,84.19999999999976,0.0021,LOW,28.2,0.3
26.750000000000007,84.39999999999975,0.0045,LOW,28.4,0.9
26.750000000000007,84.64999999999974,0.0099,LOW,28.4,0.1
26.750000000000007,85.84999999999967,0.0042,LOW,27.2,1.3
26.750000000000007,86.14999999999965,0.0007,LOW,27.0,1.4
26.750000000000007,86.49999999999963,0.0185,LOW,26.3,2.1
26.750000000000007,86.69999999999962,0.4649,MEDIUM,25.6,0.9
26.750000000000007,86.74999999999962,0.0065,LOW,25.7,0.9
26.750000000000007,86.9499999999996,0.0023,LOW,26.6,1.8
26.750000000000007,86.9999999999996,0.0002,LOW,26.5,1.8
26.750000000000007,87.0999999999996,0.0487,LOW,25.9,2.1
26.750000000000007,87.24999999999959,0.0027,LOW,25.8,1.8
26.750000000000007,87.29999999999959,0.967,VERY HIGH,25.6,1.8
26.750000000000007,87.34999999999958,0.0358,LOW,27.4,1.2
26.750000000000007,87.54999999999957,0.006,LOW,26.1,3.5
26.750000000000007,87.59999999999957,0.0104,LOW,25.8,6.0
26.750000000000007,87.64999999999957,0.6968,HIGH,26.5,6.0
26.750000000000007,87.69999999999956,0.0065,LOW,24.5,6.0
26.750000000000007,87.74999999999956,0.1333,LOW,24.8,6.0
26.750000000000007,87.94999999999955,0.0722,LOW,24.9,6.3
26.750000000000007,87.99999999999955,0.0007,LOW,28.0,12.0
26.750000000000007,88.19999999999953,0.0058,LOW,26.0,26.3
26.800000000000008,80.0,0.0144,LOW,25.0,2.7
26.800000000000008,80.64999999999996,0.961,VERY HIGH,25.9,2.0
26.800000000000008,80.94999999999995,0.1818,LOW,26.0,0.9
26.800000000000008,81.04999999999994,0.0001,LOW,26.1,0.9
26.800000000000008,81.54999999999991,0.0043,LOW,26.1,1.5
26.800000000000008,82.04999999999988,0.0002,LOW,26.4,0.6
26.800000000000008,82.24999999999987,0.0005,LOW,26.7,0.0
26.800000000000008,83.4499999999998,0.0534,LOW,27.9,0.6
26.800000000000008,84.29999999999976,0.0006,LOW,28.2,0.3
26.800000000000008,84.39999999999975,0.0046,LOW,28.4,0.9
26.800000000000008,84.44999999999975,0.2679,LOW,28.6,0.7
26.800000000000008,85.2999999999997,0.1541,LOW,27.8,2.3
26.800000000000008,85.3499999999997,0.1713,LOW,27.8,2.2
26.800000000000008,85.74999999999967,0.0422,LOW,27.4,1.6
26.800000000000008,85.84999999999967,0.0058,LOW,27.1,1.3
26.800000000000008,85.99999999999966,0.0053,LOW,27.1,1.7
26.800000000000008,86.34999999999964,0.001,LOW,26.0,2.1
26.800000000000008,86.59999999999962,0.5783,HIGH,26.1,2.1
26.800000000000008,86.74999999999962,0.1286,LOW,25.1,0.9
26.800000000000008,86.9999999999996,0.0029,LOW,26.4,1.8
26.800000000000008,87.1499999999996,0.0368,LOW,25.8,2.1
26.800000000000008,87.19999999999959,0.0265,LOW,25.8,1.8
26.800000000000008,87.24999999999959,0.0006,LOW,25.2,1.8
26.800000000000008,87.34999999999958,0.0604,LOW,23.7,1.2
26.800000000000008,87.39999999999958,0.7886,VERY HIGH,24.5,1.2
26.800000000000008,87.44999999999958,0.0504,LOW,22.3,3.5
26.800000000000008,87.49999999999957,0.5546,HIGH,24.6,3.5
26.800000000000008,87.54999999999957,0.0339,LOW,21.9,12.3
26.800000000000008,87.59999999999957,0.0817,LOW,20.9,12.3
26.800000000000008,87.64999999999957,0.1174,LOW,24.8,6.0
26.800000000000008,87.74999999999956,0.0004,LOW,23.6,6.0
26.800000000000008,87.84999999999955,0.0127,LOW,23.2,6.3
26.800000000000008,88.04999999999954,0.0215,LOW,24.1,12.0
26.800000000000008,88.09999999999954,0.0357,LOW,21.1,24.3
26.800000000000008,88.14999999999954,0.0737,LOW,22.0,24.3
26.85000000000001,80.14999999999999,0.0003,LOW,25.4,2.4
26.85000000000001,80.44999999999997,0.0089,LOW,25.5,2.1
26.85000000000001,81.34999999999992,0.0019,LOW,26.1,0.9
26.85000000000001,81.6499999999999,0.9339,VERY HIGH,26.0,1.2
26.85000000000001,81.6999999999999,0.0639,LOW,26.3,0.3
26.85000000000001,82.54999999999986,0.0115,LOW,26.8,0.3
26.85000000000001,82.59999999999985,0.0124,LOW,26.9,0.6
26.85000000000001,83.04999999999983,0.0005,LOW,27.4,0.9
26.85000000000001,83.34999999999981,0.0002,LOW,27.8,0.6
26.85000000000001,83.3999999999998,0.0006,LOW,27.7,0.6
26.85000000000001,83.84999999999978,0.0077,LOW,27.8,0.6
26.85000000000001,84.14999999999976,0.0007,LOW,28.0,0.6
26.85000000000001,84.29999999999976,0.0008,LOW,28.1,0.6
26.85000000000001,84.79999999999973,0.0557,LOW,27.9,1.0
26.85000000000001,85.74999999999967,0.0011,LOW,27.2,2.0
26.85000000000001,86.04999999999966,0.0201,LOW,26.3,1.8
26.85000000000001,86.14999999999965,0.0003,LOW,26.2,2.4
26.85000000000001,86.24999999999964,0.0002,LOW,26.7,2.4
26.85000000000001,86.59999999999962,0.0054,LOW,27.1,1.8
26.85000000000001,86.74999999999962,0.1416,LOW,23.9,2.5
26.85000000000001,86.79999999999961,0.0187,LOW,24.2,2.5
26.85000000000001,86.84999999999961,0.1059,LOW,24.7,0.9
26.85000000000001,87.0499999999996,0.0802,LOW,26.4,0.9
26.85000000000001,87.24999999999959,0.0273,LOW,22.1,7.5
26.85000000000001,87.39999999999958,0.1905,LOW,21.0,7.5
26.85000000000001,87.44999999999958,0.1238,LOW,19.2,12.3
26.85000000000001,87.49999999999957,0.2097,LOW,19.3,12.3
26.85000000000001,87.54999999999957,0.1138,LOW,17.8,12.3
