latitude,longitude,probability,risk_level,temp_C,rain_7d_mm
28.100000000000023,84.94999999999972,0.0004,LOW,18.2,5.8
28.100000000000023,86.29999999999964,0.001,LOW,1.4,9.9
28.150000000000027,81.7999999999999,0.0076,LOW,28.9,0.0
28.150000000000027,82.59999999999985,0.1386,LOW,20.4,0.0
28.150000000000027,83.4999999999998,0.0893,LOW,20.2,14.7
28.150000000000027,84.29999999999976,0.051,LOW,21.6,7.6
28.150000000000027,85.09999999999971,0.0573,LOW,19.5,6.9
28.200000000000028,81.19999999999993,0.0104,LOW,29.4,0.0
28.200000000000028,82.29999999999987,0.0228,LOW,26.2,0.0
28.200000000000028,83.04999999999983,0.0114,LOW,17.7,0.0
28.200000000000028,83.74999999999979,0.0911,LOW,21.3,9.7
28.200000000000028,84.54999999999974,0.1366,LOW,17.8,1.7
28.25000000000003,82.84999999999984,0.0341,LOW,16.8,1.0
28.25000000000003,83.5499999999998,0.6028,HIGH,16.6,4.3
28.30000000000003,81.6999999999999,0.0241,LOW,29.5,0.0
28.30000000000003,82.44999999999986,0.017,LOW,24.6,0.0
28.30000000000003,83.14999999999982,0.0273,LOW,22.7,1.2
28.35000000000003,81.09999999999994,0.0153,LOW,29.6,0.0
28.35000000000003,81.8499999999999,0.0784,LOW,28.8,0.0
28.35000000000003,84.94999999999972,0.0071,LOW,3.2,14.3
28.35000000000003,87.94999999999955,0.0021,LOW,2.5,0.0
28.40000000000003,81.44999999999992,0.1798,LOW,28.8,0.0
28.40000000000003,82.14999999999988,0.9675,VERY HIGH,24.1,0.0
28.40000000000003,82.89999999999984,0.0347,LOW,16.0,1.1
28.45000000000003,81.29999999999993,0.0101,LOW,28.6,0.0
28.45000000000003,83.4999999999998,0.0004,LOW,19.4,2.1
28.45000000000003,88.04999999999954,0.0018,LOW,1.2,0.0
28.500000000000032,81.59999999999991,0.0261,LOW,29.4,0.0
28.500000000000032,82.34999999999987,0.0303,LOW,24.0,0.0
28.500000000000032,83.04999999999983,0.0141,LOW,10.9,0.3
28.500000000000032,83.89999999999978,0.003,LOW,16.1,7.8
28.500000000000032,86.74999999999962,0.0018,LOW,1.6,0.0
28.55000000000004,81.24999999999993,0.0006,LOW,28.6,0.0
28.55000000000004,81.99999999999989,0.0,LOW,29.4,0.0
28.55000000000004,82.74999999999984,0.016,LOW,19.4,0.5
28.55000000000004,83.4499999999998,0.0217,LOW,2.2,12.9
28.55000000000004,84.84999999999972,0.0002,LOW,-4.4,0.8
28.55000000000004,86.64999999999962,0.0004,LOW,2.2,0.0
28.60000000000004,80.54999999999997,0.0024,LOW,28.6,0.0
28.60000000000004,81.54999999999991,0.5815,HIGH,29.3,0.0
28.60000000000004,82.34999999999987,0.0302,LOW,20.2,0.2
28.60000000000004,86.29999999999964,0.001,LOW,-1.0,0.0
28.65000000000004,81.7499999999999,0.2563,LOW,23.6,0.0
28.65000000000004,86.54999999999963,0.0007,LOW,1.1,0.0
28.700000000000035,80.84999999999995,0.004,LOW,29.2,0.0
28.700000000000035,85.64999999999968,0.0012,LOW,-1.8,0.0
28.700000000000035,87.34999999999958,0.0023,LOW,2.3,0.0
28.75000000000004,80.94999999999995,0.003,LOW,29.0,0.0
28.75000000000004,81.6999999999999,0.0258,LOW,25.3,0.0
28.75000000000004,82.44999999999986,0.0154,LOW,15.7,1.4
28.75000000000004,84.24999999999976,0.0003,LOW,-1.5,0.0
28.75000000000004,86.29999999999964,0.0013,LOW,0.3,0.0
28.75000000000004,87.24999999999959,0.0012,LOW,2.4,0.0
28.80000000000004,80.39999999999998,0.0026,LOW,28.8,0.0
28.80000000000004,81.24999999999993,0.0118,LOW,29.9,0.0
28.80000000000004,81.99999999999989,0.0035,LOW,21.4,0.0
28.80000000000004,82.74999999999984,0.0018,LOW,4.0,10.0
28.80000000000004,86.74999999999962,0.0008,LOW,-1.0,0.2
28.85000000000004,81.7999999999999,0.1036,LOW,24.5,0.3
28.85000000000004,82.49999999999986,0.0036,LOW,19.5,1.4
28.90000000000004,80.24999999999999,0.0137,LOW,28.4,0.0
28.90000000000004,82.49999999999986,0.0,LOW,22.7,0.7
28.90000000000004,83.89999999999978,0.0004,LOW,2.2,0.0
28.90000000000004,87.59999999999957,0.0053,LOW,1.0,1.0
28.95000000000004,81.99999999999989,0.0292,LOW,13.4,2.4
28.95000000000004,82.69999999999985,0.1892,LOW,8.5,6.4
28.95000000000004,88.09999999999954,0.0016,LOW,3.7,0.7
29.00000000000004,82.19999999999987,0.0236,LOW,14.3,4.5
29.00000000000004,82.94999999999983,0.0024,LOW,9.4,6.3
29.05000000000004,80.44999999999997,0.0735,LOW,28.1,0.0
29.05000000000004,81.14999999999993,0.0293,LOW,23.3,0.7
29.05000000000004,81.94999999999989,0.0023,LOW,8.8,2.7
29.05000000000004,82.74999999999984,0.0001,LOW,13.6,6.4
29.05000000000004,85.2499999999997,0.0071,LOW,2.2,0.0
29.05000000000004,87.39999999999958,0.0017,LOW,1.4,0.0
29.10000000000004,80.1,0.0034,LOW,30.3,0.0
29.10000000000004,80.84999999999995,0.0581,LOW,17.3,1.9
29.10000000000004,81.59999999999991,0.0103,LOW,22.8,0.7
29.10000000000004,82.34999999999987,0.026,LOW,2.7,21.4
29.10000000000004,84.09999999999977,0.0008,LOW,6.7,0.0
29.10000000000004,85.64999999999968,0.0092,LOW,2.6,0.0
29.10000000000004,86.64999999999962,0.0019,LOW,2.1,0.1
29.10000000000004,87.59999999999957,0.001,LOW,4.9,0.0
29.15000000000004,80.19999999999999,0.0343,LOW,27.5,0.0
29.15000000000004,82.44999999999986,0.0,LOW,6.9,4.9
29.15000000000004,87.0499999999996,0.0012,LOW,5.2,0.0
29.15000000000004,87.94999999999955,0.0029,LOW,2.4,0.0
29.20000000000004,80.44999999999997,0.5865,HIGH,23.5,0.0
29.20000000000004,81.99999999999989,0.0029,LOW,10.2,2.7
29.20000000000004,86.64999999999962,0.0008,LOW,5.0,0.3
29.20000000000004,87.69999999999956,0.0009,LOW,4.3,0.5
29.250000000000043,82.64999999999985,0.0009,LOW,6.6,4.9
29.250000000000043,84.94999999999972,0.0015,LOW,1.8,0.0
29.250000000000043,85.99999999999966,0.0003,LOW,-0.5,0.0
29.250000000000043,87.19999999999959,0.0006,LOW,3.1,1.0
29.250000000000043,88.09999999999954,0.0014,LOW,3.5,0.0
29.300000000000043,80.64999999999996,0.0003,LOW,19.6,0.4
29.300000000000043,81.44999999999992,0.0194,LOW,18.1,2.4
29.300000000000043,82.19999999999987,0.0046,LOW,12.6,1.5
29.300000000000043,84.44999999999975,0.0013,LOW,1.6,0.0
29.300000000000043,85.49999999999969,0.0006,LOW,1.1,0.0
29.300000000000043,86.34999999999964,0.0006,LOW,-4.5,0.0
29.300000000000043,87.39999999999958,0.009,LOW,3.3,0.0
29.350000000000044,80.0,0.1022,LOW,17.2,0.6
29.350000000000044,82.19999999999987,0.0002,LOW,4.8,11.8
29.350000000000044,84.44999999999975,0.0005,LOW,0.0,0.0
29.350000000000044,85.54999999999968,0.0027,LOW,-1.5,0.0
29.400000000000045,81.04999999999994,0.0193,LOW,16.7,0.1
29.400000000000045,81.7499999999999,0.0022,LOW,13.2,0.7
29.400000000000045,86.19999999999965,0.0026,LOW,0.4,0.3
29.400000000000045,86.9999999999996,0.0008,LOW,0.5,0.0
29.450000000000045,81.8499999999999,0.0218,LOW,11.6,0.0
29.450000000000045,83.09999999999982,0.0012,LOW,2.8,0.0
29.450000000000045,84.39999999999975,0.0011,LOW,0.4,0.0
29.450000000000045,85.79999999999967,0.0006,LOW,0.1,0.0
29.450000000000045,86.64999999999962,0.0032,LOW,1.0,0.0
29.450000000000045,87.59999999999957,0.0036,LOW,0.5,1.9
29.50000000000005,80.14999999999999,0.0004,LOW,23.6,0.3
29.50000000000005,80.89999999999995,0.0061,LOW,23.1,0.1
29.50000000000005,81.6499999999999,0.0002,LOW,20.7,5.5
29.50000000000005,82.69999999999985,0.0001,LOW,1.9,0.6
29.50000000000005,84.49999999999974,0.0009,LOW,2.2,0.0
29.50000000000005,86.04999999999966,0.0017,LOW,-0.9,0.0
29.50000000000005,86.79999999999961,0.0003,LOW,0.4,0.0
29.50000000000005,88.19999999999953,0.0016,LOW,3.0,1.9
29.550000000000047,83.5499999999998,0.0006,LOW,-1.3,0.0
29.550000000000047,84.64999999999974,0.0008,LOW,2.1,0.0
29.550000000000047,86.19999999999965,0.0003,LOW,-3.8,1.0
29.600000000000048,81.99999999999989,0.0004,LOW,22.9,8.1
29.600000000000048,82.94999999999983,0.0005,LOW,2.0,0.6
29.65000000000005,80.1,0.0121,LOW,22.5,0.6
29.65000000000005,82.69999999999985,0.0001,LOW,5.2,0.6
29.65000000000005,84.04999999999977,0.0008,LOW,-0.2,0.0
29.65000000000005,86.54999999999963,0.0017,LOW,-1.8,0.6
29.65000000000005,87.94999999999955,0.0009,LOW,-0.2,0.8
29.70000000000005,80.49999999999997,0.0347,LOW,19.4,0.3
29.70000000000005,81.24999999999993,0.0099,LOW,5.1,13.6
29.70000000000005,82.04999999999988,0.001,LOW,14.5,11.4
29.70000000000005,83.4999999999998,0.0066,LOW,-0.6,0.0
29.70000000000005,86.29999999999964,0.0008,LOW,-3.5,0.9
29.70000000000005,87.69999999999956,0.0008,LOW,3.1,2.2
29.75000000000005,80.29999999999998,0.116,LOW,22.3,0.0
29.75000000000005,81.04999999999994,0.0029,LOW,18.0,2.2
29.75000000000005,81.89999999999989,0.137,LOW,9.1,16.7
29.75000000000005,83.29999999999981,0.0035,LOW,-1.6,0.0
29.75000000000005,88.19999999999953,0.0017,LOW,-1.5,0.0
29.80000000000005,83.19999999999982,0.0011,LOW,-1.5,0.0
29.80000000000005,84.44999999999975,0.0008,LOW,-0.4,0.0
29.80000000000005,86.74999999999962,0.0009,LOW,-2.9,1.6
29.85000000000005,81.44999999999992,0.0013,LOW,2.5,11.0
29.85000000000005,83.99999999999977,0.0084,LOW,0.1,0.0
29.85000000000005,87.89999999999955,0.0004,LOW,-1.1,0.0
29.90000000000005,81.8499999999999,0.0002,LOW,5.2,35.7
29.90000000000005,85.84999999999967,0.0008,LOW,-2.1,0.0
29.90000000000005,87.64999999999957,0.0024,LOW,-1.0,0.1
29.950000000000053,80.29999999999998,0.0007,LOW,25.5,0.7
29.950000000000053,81.7499999999999,0.0006,LOW,-0.7,21.5
29.950000000000053,83.5999999999998,0.0012,LOW,0.7,0.3
29.950000000000053,85.64999999999968,0.0007,LOW,-4.9,0.9
29.950000000000053,87.69999999999956,0.0011,LOW,3.1,0.1
30.000000000000053,80.39999999999998,0.0001,LOW,8.8,1.5
30.000000000000053,81.99999999999989,0.0001,LOW,4.4,35.7
30.000000000000053,83.24999999999982,0.021,LOW,0.5,0.0
30.000000000000053,84.24999999999976,0.0015,LOW,-0.8,0.0
30.000000000000053,85.99999999999966,0.002,LOW,-3.8,2.6
30.000000000000053,87.79999999999956,0.0012,LOW,1.5,0.6
30.05000000000005,83.5999999999998,0.0049,LOW,-1.4,0.3
30.05000000000005,88.14999999999954,0.0012,LOW,0.1,3.8
30.10000000000005,84.54999999999974,0.0009,LOW,-1.7,2.4
30.10000000000005,86.39999999999964,0.0006,LOW,1.2,3.8
30.15000000000005,83.04999999999983,0.0008,LOW,-0.8,0.0
30.15000000000005,84.94999999999972,0.0118,LOW,-4.1,0.0
30.200000000000056,82.99999999999983,0.0007,LOW,0.7,0.0
30.200000000000056,84.69999999999973,0.0063,LOW,-4.6,0.6
30.250000000000057,82.84999999999984,0.0006,LOW,-3.9,0.0
30.250000000000057,84.59999999999974,0.0009,LOW,-3.9,0.6
30.300000000000058,83.4499999999998,0.0008,LOW,2.5,0.0
30.300000000000058,85.49999999999969,0.0005,LOW,-2.0,2.0
30.300000000000058,86.89999999999961,0.0011,LOW,-1.4,0.5
30.35000000000006,80.44999999999997,0.005,LOW,-1.3,24.9
30.35000000000006,84.44999999999975,0.0015,LOW,-0.7,0.2
30.35000000000006,85.49999999999969,0.0034,LOW,-1.1,0.0
30.35000000000006,86.9999999999996,0.0003,LOW,-3.4,0.2
