latitude,longitude,probability,risk_level,temp_C,rain_7d_mm
27.65000000000002,82.59999999999985,0.0197,LOW,31.4,0.9
27.65000000000002,83.74999999999979,0.0694,LOW,25.6,23.1
27.65000000000002,84.74999999999973,0.0043,LOW,29.7,25.1
27.65000000000002,85.79999999999967,0.6927,HIGH,19.6,10.6
27.65000000000002,86.49999999999963,0.0,LOW,10.3,14.1
27.65000000000002,87.39999999999958,0.0003,LOW,8.8,2.8
27.70000000000002,82.54999999999986,0.0051,LOW,30.3,5.4
27.70000000000002,83.29999999999981,0.0015,LOW,30.8,5.1
27.70000000000002,84.04999999999977,0.0483,LOW,29.0,13.5
27.70000000000002,85.09999999999971,0.0588,LOW,19.4,29.3
27.70000000000002,85.99999999999966,0.0328,LOW,18.4,21.4
27.70000000000002,87.0499999999996,0.0,LOW,6.8,11.5
27.75000000000002,81.94999999999989,0.0025,LOW,31.7,4.5
27.75000000000002,87.34999999999958,0.0362,LOW,12.8,2.8
27.800000000000026,82.29999999999987,0.0185,LOW,28.4,3.9
27.800000000000026,83.09999999999982,0.1122,LOW,25.1,24.1
27.800000000000026,83.84999999999978,0.0391,LOW,26.1,27.6
27.800000000000026,84.54999999999974,0.0021,LOW,28.7,16.9
27.850000000000023,84.84999999999972,0.0144,LOW,27.5,11.7
27.850000000000023,85.69999999999968,0.0008,LOW,20.2,11.2
27.850000000000023,86.74999999999962,0.0002,LOW,4.7,4.8
27.900000000000023,81.99999999999989,0.0079,LOW,30.5,3.0
27.900000000000023,82.69999999999985,0.0786,LOW,26.3,5.4
27.900000000000023,83.3999999999998,0.0602,LOW,26.8,20.2
27.900000000000023,84.14999999999976,0.0288,LOW,27.4,8.4
27.900000000000023,84.94999999999972,0.053,LOW,24.2,12.1
27.900000000000023,85.74999999999967,0.0001,LOW,23.5,11.2
27.900000000000023,87.19999999999959,0.0823,LOW,-6.6,0.0
27.950000000000024,81.89999999999989,0.0375,LOW,31.4,4.2
27.950000000000024,82.59999999999985,0.0517,LOW,29.8,2.4
27.950000000000024,83.3999999999998,0.039,LOW,24.6,24.9
27.950000000000024,84.24999999999976,0.0963,LOW,27.3,16.1
28.000000000000025,83.19999999999982,0.0509,LOW,22.4,32.3
28.000000000000025,86.39999999999964,0.0016,LOW,0.3,0.9
28.050000000000026,81.7999999999999,0.0349,LOW,31.0,4.2
28.050000000000026,82.74999999999984,0.0112,LOW,24.9,8.1
28.050000000000026,83.4499999999998,0.0009,LOW,22.6,10.5
28.050000000000026,84.19999999999976,0.0167,LOW,25.5,16.1
28.050000000000026,85.84999999999967,0.0009,LOW,6.1,15.5
28.100000000000023,83.3999999999998,0.0443,LOW,21.9,12.2
28.100000000000023,86.29999999999964,0.0009,LOW,3.4,6.1
28.150000000000027,81.7999999999999,0.0082,LOW,30.8,3.6
28.150000000000027,85.09999999999971,0.0598,LOW,20.8,11.9
28.200000000000028,81.19999999999993,0.0101,LOW,30.9,4.2
28.200000000000028,82.29999999999987,0.0329,LOW,27.4,3.3
28.200000000000028,83.04999999999983,0.0087,LOW,18.6,18.9
28.200000000000028,83.74999999999979,0.0956,LOW,22.8,8.4
28.200000000000028,84.54999999999974,0.1636,LOW,19.3,8.7
28.200000000000028,85.2999999999997,0.0003,LOW,12.6,7.3
28.200000000000028,87.89999999999955,0.0015,LOW,4.8,0.0
28.25000000000003,82.09999999999988,0.0181,LOW,29.0,2.7
28.25000000000003,82.84999999999984,0.0232,LOW,18.2,9.9
28.25000000000003,83.5499999999998,0.6483,HIGH,18.0,11.6
28.25000000000003,84.34999999999975,0.0473,LOW,23.5,6.8
28.25000000000003,85.09999999999971,0.0988,LOW,14.5,16.7
28.30000000000003,80.59999999999997,0.8423,VERY HIGH,31.3,0.0
28.30000000000003,83.84999999999978,0.1061,LOW,17.7,13.7
28.30000000000003,84.54999999999974,0.2106,LOW,21.3,8.7
28.35000000000003,82.54999999999986,0.0825,LOW,20.6,16.0
28.35000000000003,83.29999999999981,0.0005,LOW,12.4,8.5
28.35000000000003,83.99999999999977,0.0126,LOW,19.7,13.7
28.40000000000003,82.14999999999988,0.9694,VERY HIGH,25.9,1.8
28.40000000000003,82.89999999999984,0.0383,LOW,17.5,14.8
28.40000000000003,83.5999999999998,0.0185,LOW,20.4,17.4
28.40000000000003,84.29999999999976,0.0734,LOW,9.9,25.9
28.40000000000003,86.54999999999963,0.0021,LOW,2.1,0.9
28.45000000000003,81.29999999999993,0.0137,LOW,31.0,3.6
28.45000000000003,82.09999999999988,0.0039,LOW,26.6,1.8
28.45000000000003,82.79999999999984,0.0023,LOW,19.4,10.2
28.45000000000003,83.4999999999998,0.0005,LOW,20.5,5.9
28.45000000000003,84.29999999999976,0.0075,LOW,1.8,0.6
28.45000000000003,85.2499999999997,0.0102,LOW,9.7,0.0
28.45000000000003,88.04999999999954,0.0016,LOW,3.2,0.0
28.500000000000032,81.59999999999991,0.0212,LOW,30.8,3.6
28.500000000000032,82.34999999999987,0.0301,LOW,25.5,7.8
28.55000000000004,81.99999999999989,0.0,LOW,30.9,3.6
28.55000000000004,82.74999999999984,0.01,LOW,21.0,6.6
28.55000000000004,83.4499999999998,0.0146,LOW,4.2,4.6
28.55000000000004,84.84999999999972,0.0002,LOW,-1.8,0.0
28.60000000000004,82.34999999999987,0.0373,LOW,21.7,8.6
28.60000000000004,84.44999999999975,0.0084,LOW,9.4,0.0
28.65000000000004,81.7499999999999,0.3344,MEDIUM,25.2,3.9
28.65000000000004,86.54999999999963,0.0007,LOW,3.4,0.3
28.700000000000035,80.84999999999995,0.004,LOW,31.1,1.5
28.700000000000035,81.6499999999999,0.0833,LOW,25.7,8.4
28.700000000000035,82.34999999999987,0.0543,LOW,18.8,9.8
28.700000000000035,83.04999999999983,0.0008,LOW,11.0,14.0
28.700000000000035,85.64999999999968,0.0012,LOW,0.5,1.3
28.700000000000035,87.34999999999958,0.0023,LOW,3.9,0.1
28.75000000000004,80.94999999999995,0.0033,LOW,30.9,1.5
28.75000000000004,81.6999999999999,0.0281,LOW,27.2,0.9
28.75000000000004,82.44999999999986,0.0196,LOW,17.0,12.6
28.75000000000004,84.24999999999976,0.0003,LOW,0.7,2.7
28.75000000000004,86.29999999999964,0.0013,LOW,2.1,0.3
28.75000000000004,87.24999999999959,0.0012,LOW,4.3,0.1
28.80000000000004,80.39999999999998,0.0024,LOW,30.4,0.0
28.80000000000004,81.99999999999989,0.0039,LOW,23.1,4.1
28.85000000000004,80.14999999999999,0.0071,LOW,29.9,0.1
28.85000000000004,80.99999999999994,0.3553,MEDIUM,28.3,2.6
28.85000000000004,87.34999999999958,0.0007,LOW,3.5,2.1
28.90000000000004,81.7999999999999,0.109,LOW,27.8,8.4
28.90000000000004,82.49999999999986,0.0,LOW,23.9,9.8
28.90000000000004,83.89999999999978,0.0004,LOW,4.9,1.2
28.90000000000004,87.59999999999957,0.0049,LOW,2.6,4.8
28.95000000000004,80.49999999999997,0.0376,LOW,29.5,3.9
28.95000000000004,81.19999999999993,0.0298,LOW,25.9,2.4
28.95000000000004,81.99999999999989,0.0405,LOW,14.9,13.7
28.95000000000004,82.69999999999985,0.206,LOW,10.4,7.6
28.95000000000004,86.19999999999965,0.0015,LOW,0.5,4.6
28.95000000000004,88.09999999999954,0.0017,LOW,5.2,3.7
29.00000000000004,80.74999999999996,0.3321,MEDIUM,30.2,0.3
29.00000000000004,81.44999999999992,0.0001,LOW,28.2,7.5
29.00000000000004,82.19999999999987,0.0258,LOW,15.7,15.7
29.00000000000004,82.94999999999983,0.0036,LOW,11.3,7.3
29.05000000000004,81.14999999999993,0.0425,LOW,25.0,7.7
29.05000000000004,82.74999999999984,0.0001,LOW,15.5,7.6
29.10000000000004,80.1,0.0038,LOW,32.1,0.6
29.10000000000004,80.84999999999995,0.0762,LOW,19.3,9.4
29.10000000000004,81.59999999999991,0.0134,LOW,24.4,7.8
29.10000000000004,82.34999999999987,0.0195,LOW,4.4,44.1
29.15000000000004,80.19999999999999,0.0379,LOW,29.0,0.6
29.15000000000004,80.94999999999995,0.5365,HIGH,21.0,5.4
29.15000000000004,81.6999999999999,0.0001,LOW,15.9,7.9
29.15000000000004,82.44999999999986,0.0,LOW,9.2,6.7
29.15000000000004,84.89999999999972,0.0012,LOW,4.3,1.3
29.15000000000004,85.99999999999966,0.0042,LOW,5.1,0.1
29.15000000000004,87.0499999999996,0.0011,LOW,7.0,0.9
29.15000000000004,87.94999999999955,0.0025,LOW,4.2,1.3
29.20000000000004,80.44999999999997,0.6351,HIGH,25.1,5.7
29.20000000000004,81.29999999999993,0.019,LOW,20.9,8.9
29.20000000000004,81.99999999999989,0.0023,LOW,12.3,9.4
29.20000000000004,82.99999999999983,0.001,LOW,5.9,13.0
29.20000000000004,85.3499999999997,0.0028,LOW,2.6,2.0
29.20000000000004,86.64999999999962,0.0008,LOW,7.0,3.0
29.250000000000043,81.09999999999994,0.0218,LOW,20.7,8.9
29.250000000000043,82.64999999999985,0.0012,LOW,8.9,6.7
29.250000000000043,85.99999999999966,0.0003,LOW,1.5,0.3
29.250000000000043,87.19999999999959,0.0007,LOW,5.3,3.4
29.300000000000043,81.44999999999992,0.0178,LOW,19.7,9.3
29.300000000000043,85.49999999999969,0.0006,LOW,2.9,0.0
29.300000000000043,86.34999999999964,0.0007,LOW,-2.4,0.7
29.300000000000043,87.39999999999958,0.008,LOW,5.4,0.9
29.350000000000044,80.0,0.1428,LOW,19.2,8.9
29.350000000000044,80.79999999999995,0.2092,LOW,22.1,4.5
29.350000000000044,81.49999999999991,0.0021,LOW,11.6,9.3
29.350000000000044,82.19999999999987,0.0002,LOW,6.9,18.3
29.350000000000044,84.44999999999975,0.0005,LOW,2.7,2.2
29.350000000000044,85.54999999999968,0.0031,LOW,1.0,1.0
29.350000000000044,86.69999999999962,0.0013,LOW,1.1,2.0
29.350000000000044,87.44999999999958,0.0003,LOW,8.1,0.0
29.400000000000045,80.34999999999998,0.0099,LOW,20.5,6.3
29.400000000000045,81.04999999999994,0.0189,LOW,19.2,1.6
29.400000000000045,81.7499999999999,0.0023,LOW,15.4,10.4
29.400000000000045,86.19999999999965,0.0029,LOW,2.5,1.5
29.450000000000045,80.39999999999998,0.0093,LOW,22.5,12.7
29.450000000000045,81.8499999999999,0.0304,LOW,14.1,4.6
29.450000000000045,83.09999999999982,0.0012,LOW,6.1,0.0
29.450000000000045,84.39999999999975,0.0011,LOW,2.9,0.0
29.50000000000005,80.89999999999995,0.0072,LOW,25.6,1.6
29.50000000000005,81.6499999999999,0.0001,LOW,22.6,14.9
29.50000000000005,82.69999999999985,0.0001,LOW,4.2,0.7
29.50000000000005,84.49999999999974,0.0008,LOW,4.6,0.3
29.50000000000005,86.04999999999966,0.0018,LOW,1.5,1.4
29.50000000000005,86.79999999999961,0.0003,LOW,2.9,0.3
29.50000000000005,88.19999999999953,0.0014,LOW,4.9,2.3
29.550000000000047,80.69999999999996,0.6792,HIGH,20.6,9.5
29.550000000000047,81.44999999999992,0.0118,LOW,19.3,12.9
29.550000000000047,82.14999999999988,0.0,LOW,17.1,19.5
29.550000000000047,83.5499999999998,0.0007,LOW,1.5,0.3
29.550000000000047,84.64999999999974,0.0008,LOW,4.7,0.0
29.550000000000047,86.19999999999965,0.0004,LOW,-1.6,2.8
29.550000000000047,87.69999999999956,0.0002,LOW,2.7,1.3
29.600000000000048,81.99999999999989,0.0004,LOW,25.3,10.5
29.600000000000048,86.59999999999962,0.0021,LOW,1.8,8.9
29.65000000000005,81.6499999999999,0.0283,LOW,9.9,1.9
29.65000000000005,82.69999999999985,0.0001,LOW,7.6,0.7
29.70000000000005,80.49999999999997,0.0442,LOW,21.4,3.5
29.70000000000005,81.24999999999993,0.0088,LOW,7.2,19.0
29.70000000000005,82.04999999999988,0.0009,LOW,16.8,10.3
29.70000000000005,83.4999999999998,0.0065,LOW,2.6,0.0
29.70000000000005,86.29999999999964,0.001,LOW,-1.1,6.4
29.70000000000005,87.69999999999956,0.0008,LOW,4.9,5.0
29.75000000000005,80.29999999999998,0.1259,LOW,24.4,7.3
29.75000000000005,81.04999999999994,0.0025,LOW,20.1,5.1
29.75000000000005,81.89999999999989,0.1222,LOW,11.6,9.4
29.75000000000005,83.29999999999981,0.004,LOW,1.2,0.0
29.75000000000005,84.29999999999976,0.0051,LOW,3.1,0.0
29.75000000000005,86.44999999999963,0.0014,LOW,-3.5,15.3
29.75000000000005,88.19999999999953,0.002,LOW,0.4,4.7
29.80000000000005,80.64999999999996,0.0001,LOW,24.9,3.5
29.80000000000005,84.44999999999975,0.0008,LOW,2.5,0.0
29.85000000000005,80.39999999999998,0.0004,LOW,22.4,11.7
29.85000000000005,81.44999999999992,0.0015,LOW,4.9,5.0
29.85000000000005,87.89999999999955,0.0005,LOW,1.5,0.7
29.90000000000005,80.49999999999997,0.0387,LOW,20.4,9.9
29.90000000000005,81.8499999999999,0.0002,LOW,8.0,5.0
29.950000000000053,80.29999999999998,0.0008,LOW,27.3,7.4
29.950000000000053,81.7499999999999,0.0004,LOW,2.4,0.9
29.950000000000053,83.5999999999998,0.0011,LOW,3.8,0.0
29.950000000000053,85.64999999999968,0.0008,LOW,-2.0,2.0
29.950000000000053,87.69999999999956,0.0011,LOW,5.8,0.3
30.000000000000053,80.39999999999998,0.0001,LOW,10.7,6.4
30.000000000000053,81.99999999999989,0.0001,LOW,7.3,5.0
30.000000000000053,83.24999999999982,0.0154,LOW,3.4,0.0
30.000000000000053,84.24999999999976,0.0014,LOW,2.3,0.6
30.000000000000053,85.99999999999966,0.0022,LOW,-1.2,3.6
30.000000000000053,87.79999999999956,0.0011,LOW,4.2,0.9
30.05000000000005,80.59999999999997,0.0004,LOW,17.5,9.2
30.05000000000005,82.69999999999985,0.0011,LOW,-2.0,0.3
30.05000000000005,83.5999999999998,0.0055,LOW,1.7,0.0
30.05000000000005,88.14999999999954,0.0013,LOW,2.2,2.7
30.10000000000005,80.84999999999995,0.0273,LOW,13.0,5.8
30.15000000000005,80.94999999999995,0.0051,LOW,3.9,11.9
30.15000000000005,83.04999999999983,0.0009,LOW,2.7,0.0
30.200000000000056,80.19999999999999,0.056,LOW,8.1,6.2
30.200000000000056,82.99999999999983,0.0007,LOW,4.2,0.0
30.200000000000056,87.94999999999955,0.0025,LOW,2.2,1.5
30.250000000000057,85.84999999999967,0.0005,LOW,0.3,1.6
30.250000000000057,87.69999999999956,0.0014,LOW,2.7,0.3
30.300000000000058,81.04999999999994,0.0124,LOW,1.7,1.6
30.300000000000058,83.4499999999998,0.0008,LOW,5.9,0.0
30.300000000000058,85.49999999999969,0.0005,LOW,0.8,2.7
30.300000000000058,86.89999999999961,0.0013,LOW,1.6,0.3
30.35000000000006,80.44999999999997,0.0057,LOW,1.6,8.3
30.35000000000006,84.44999999999975,0.0017,LOW,2.6,0.3
30.35000000000006,85.49999999999969,0.0033,LOW,1.7,0.0
30.35000000000006,86.9999999999996,0.0004,LOW,-0.0,0.0
