latitude,longitude,probability,risk_level,temp_C,rain_7d_mm
27.950000000000024,85.99999999999966,0.0849,LOW,10.3,23.7
28.000000000000025,83.19999999999982,0.0647,LOW,17.3,20.0
28.000000000000025,84.74999999999973,0.0173,LOW,21.6,11.4
28.000000000000025,85.49999999999969,0.0471,LOW,10.0,30.9
28.000000000000025,86.39999999999964,0.0113,LOW,-5.5,33.2
28.050000000000026,81.7999999999999,0.0688,LOW,23.8,9.4
28.050000000000026,84.99999999999972,0.0003,LOW,21.6,11.5
28.050000000000026,85.84999999999967,0.0026,LOW,0.3,64.2
28.100000000000023,81.6999999999999,0.0151,LOW,24.2,10.9
28.100000000000023,84.94999999999972,0.0007,LOW,14.2,19.8
28.100000000000023,86.29999999999964,0.0028,LOW,-2.1,68.8
28.150000000000027,81.7999999999999,0.0079,LOW,24.0,10.9
28.150000000000027,82.59999999999985,0.232,LOW,15.0,27.3
28.150000000000027,83.4999999999998,0.135,LOW,16.2,21.4
28.150000000000027,84.29999999999976,0.1307,LOW,18.0,13.2
28.150000000000027,85.09999999999971,0.1363,LOW,15.6,20.8
28.200000000000028,83.04999999999983,0.0116,LOW,12.6,26.1
28.200000000000028,85.2999999999997,0.001,LOW,6.9,23.9
28.200000000000028,87.89999999999955,0.0059,LOW,1.1,0.1
28.25000000000003,82.09999999999988,0.0159,LOW,21.5,17.9
28.25000000000003,82.84999999999984,0.0481,LOW,11.9,26.6
28.30000000000003,80.59999999999997,0.7372,VERY HIGH,24.3,19.9
28.30000000000003,81.6999999999999,0.0523,LOW,24.1,11.5
28.30000000000003,83.14999999999982,0.0289,LOW,18.0,31.6
28.30000000000003,85.3999999999997,0.0002,LOW,8.5,23.9
28.35000000000003,81.09999999999994,0.068,LOW,23.7,29.2
28.35000000000003,81.8499999999999,0.5228,HIGH,22.4,24.8
28.35000000000003,83.99999999999977,0.0494,LOW,14.2,31.5
28.40000000000003,81.44999999999992,0.5617,HIGH,23.7,20.0
28.40000000000003,82.14999999999988,0.9504,VERY HIGH,18.4,31.5
28.40000000000003,82.89999999999984,0.0517,LOW,11.2,33.4
28.40000000000003,83.5999999999998,0.0271,LOW,14.8,43.0
28.40000000000003,84.29999999999976,0.0745,LOW,4.2,46.2
28.40000000000003,86.54999999999963,0.0033,LOW,-1.8,0.0
28.45000000000003,81.29999999999993,0.016,LOW,23.6,26.9
28.45000000000003,83.4999999999998,0.0006,LOW,14.9,27.4
28.45000000000003,84.29999999999976,0.0204,LOW,-3.7,69.3
28.500000000000032,81.59999999999991,0.0272,LOW,23.3,27.4
28.500000000000032,83.89999999999978,0.0088,LOW,11.9,24.5
28.500000000000032,86.74999999999962,0.0036,LOW,-0.0,0.0
28.55000000000004,81.99999999999989,0.0001,LOW,23.3,26.5
28.55000000000004,84.84999999999972,0.0007,LOW,-7.3,41.9
28.55000000000004,86.64999999999962,0.0016,LOW,0.2,0.0
28.60000000000004,80.54999999999997,0.0024,LOW,23.2,26.5
28.60000000000004,81.54999999999991,0.8938,VERY HIGH,23.2,29.2
28.60000000000004,82.34999999999987,0.1183,LOW,14.8,29.4
28.60000000000004,83.04999999999983,0.002,LOW,7.1,20.8
28.60000000000004,84.44999999999975,0.0081,LOW,2.7,51.1
28.60000000000004,86.29999999999964,0.0038,LOW,-3.1,0.5
28.65000000000004,81.7499999999999,0.601,HIGH,17.6,31.0
28.65000000000004,86.54999999999963,0.0034,LOW,-1.0,0.0
28.700000000000035,80.84999999999995,0.0028,LOW,23.7,32.3
28.700000000000035,81.6499999999999,0.1436,LOW,17.9,43.9
28.700000000000035,82.34999999999987,0.0836,LOW,12.0,23.4
28.75000000000004,81.6999999999999,0.0291,LOW,18.8,40.2
28.75000000000004,86.29999999999964,0.0045,LOW,-1.8,0.0
28.75000000000004,87.24999999999959,0.0038,LOW,0.7,1.5
28.80000000000004,80.39999999999998,0.0017,LOW,23.2,21.0
28.80000000000004,86.74999999999962,0.0028,LOW,-2.8,1.1
28.85000000000004,80.14999999999999,0.022,LOW,23.1,13.2
28.85000000000004,80.99999999999994,0.4151,MEDIUM,20.2,48.0
28.85000000000004,81.7999999999999,0.0915,LOW,18.2,34.7
28.85000000000004,82.49999999999986,0.0206,LOW,14.1,26.3
28.85000000000004,85.84999999999967,0.0018,LOW,-1.9,0.5
28.85000000000004,87.34999999999958,0.0023,LOW,-0.4,0.3
28.90000000000004,80.24999999999999,0.0107,LOW,22.8,21.3
28.90000000000004,82.49999999999986,0.0001,LOW,17.0,23.4
28.90000000000004,83.89999999999978,0.0017,LOW,-0.7,7.4
28.90000000000004,87.59999999999957,0.0113,LOW,-1.1,0.3
28.95000000000004,81.19999999999993,0.0322,LOW,18.2,26.9
28.95000000000004,82.69999999999985,0.4722,MEDIUM,4.5,19.9
29.00000000000004,80.74999999999996,0.2216,LOW,22.7,25.8
29.00000000000004,82.94999999999983,0.0057,LOW,5.4,29.3
29.00000000000004,86.74999999999962,0.0048,LOW,-2.3,0.0
29.00000000000004,87.94999999999955,0.0019,LOW,4.8,0.0
29.05000000000004,81.94999999999989,0.0069,LOW,4.4,30.1
29.05000000000004,85.2499999999997,0.0147,LOW,0.1,0.0
29.05000000000004,87.39999999999958,0.004,LOW,-0.7,0.1
29.10000000000004,80.1,0.0103,LOW,23.9,17.7
29.10000000000004,80.84999999999995,0.2152,LOW,11.8,42.4
29.10000000000004,81.59999999999991,0.0151,LOW,16.8,29.8
29.10000000000004,82.34999999999987,0.0288,LOW,-1.0,45.7
29.10000000000004,84.09999999999977,0.006,LOW,4.2,1.2
29.10000000000004,87.59999999999957,0.0033,LOW,3.2,0.1
29.15000000000004,82.44999999999986,0.0001,LOW,3.5,16.9
29.15000000000004,84.89999999999972,0.0015,LOW,0.0,0.3
29.15000000000004,85.99999999999966,0.013,LOW,1.2,0.0
29.15000000000004,87.94999999999955,0.0032,LOW,0.8,0.6
29.20000000000004,81.99999999999989,0.0113,LOW,6.0,20.4
29.20000000000004,82.99999999999983,0.0029,LOW,0.3,31.7
29.20000000000004,85.3499999999997,0.0052,LOW,-1.3,0.1
29.20000000000004,86.64999999999962,0.001,LOW,2.5,0.8
29.20000000000004,87.69999999999956,0.0034,LOW,2.3,1.2
29.250000000000043,80.29999999999998,0.2976,LOW,23.3,21.4
29.250000000000043,81.09999999999994,0.0277,LOW,13.4,30.1
29.250000000000043,81.7999999999999,0.0035,LOW,6.6,16.3
29.250000000000043,82.64999999999985,0.0026,LOW,3.2,16.9
29.250000000000043,85.99999999999966,0.0018,LOW,-2.4,0.0
29.300000000000043,80.64999999999996,0.0009,LOW,14.2,21.5
29.300000000000043,81.44999999999992,0.0555,LOW,12.7,20.7
29.300000000000043,85.49999999999969,0.0014,LOW,-0.8,0.0
29.300000000000043,86.34999999999964,0.006,LOW,-6.8,0.8
29.300000000000043,87.39999999999958,0.015,LOW,1.5,0.2
29.350000000000044,82.19999999999987,0.0006,LOW,1.2,19.2
29.350000000000044,84.44999999999975,0.0016,LOW,-2.2,2.2
29.350000000000044,85.54999999999968,0.0061,LOW,-3.8,0.0
29.400000000000045,80.34999999999998,0.0247,LOW,13.1,18.7
29.400000000000045,82.94999999999983,0.0113,LOW,-3.5,32.0
29.400000000000045,84.74999999999973,0.0027,LOW,0.8,0.0
29.400000000000045,86.9999999999996,0.0019,LOW,-1.4,0.0
29.400000000000045,87.89999999999955,0.0016,LOW,3.4,0.5
29.450000000000045,81.8499999999999,0.1518,LOW,7.1,15.9
29.450000000000045,83.09999999999982,0.0023,LOW,-0.8,8.7
29.450000000000045,84.39999999999975,0.006,LOW,-1.9,0.0
29.450000000000045,85.79999999999967,0.0008,LOW,-2.0,0.0
29.450000000000045,86.64999999999962,0.0048,LOW,-1.1,0.2
29.450000000000045,87.59999999999957,0.008,LOW,-1.9,1.8
29.50000000000005,80.14999999999999,0.0021,LOW,18.1,17.0
29.50000000000005,81.6499999999999,0.0002,LOW,16.1,18.3
29.50000000000005,86.04999999999966,0.0039,LOW,-3.1,0.0
29.50000000000005,88.19999999999953,0.0018,LOW,0.8,2.4
29.550000000000047,81.44999999999992,0.0267,LOW,12.5,21.5
29.550000000000047,83.5499999999998,0.0031,LOW,-4.0,1.6
29.550000000000047,87.69999999999956,0.0008,LOW,-1.4,1.7
29.600000000000048,80.49999999999997,0.0329,LOW,20.0,12.8
29.600000000000048,81.29999999999993,0.1052,LOW,15.5,19.2
29.600000000000048,81.99999999999989,0.0005,LOW,18.7,9.5
29.600000000000048,82.94999999999983,0.0022,LOW,-0.9,18.1
29.600000000000048,84.54999999999974,0.0037,LOW,-0.3,0.0
29.600000000000048,86.59999999999962,0.0024,LOW,-2.8,2.4
29.65000000000005,81.6499999999999,0.0602,LOW,3.5,15.5
29.65000000000005,86.54999999999963,0.0039,LOW,-3.9,0.0
29.70000000000005,82.04999999999988,0.0021,LOW,10.5,9.2
29.70000000000005,83.4999999999998,0.0142,LOW,-3.4,0.0
29.70000000000005,86.29999999999964,0.0011,LOW,-5.8,0.7
29.70000000000005,87.69999999999956,0.0036,LOW,0.8,3.2
29.75000000000005,80.29999999999998,0.1166,LOW,16.8,15.6
29.75000000000005,81.04999999999994,0.01,LOW,12.4,20.5
29.75000000000005,88.19999999999953,0.002,LOW,-3.6,1.7
29.80000000000005,81.7999999999999,0.026,LOW,1.9,32.3
29.80000000000005,83.19999999999982,0.0022,LOW,-4.3,0.5
29.80000000000005,84.44999999999975,0.0014,LOW,-3.1,1.0
29.80000000000005,86.74999999999962,0.0024,LOW,-5.0,0.5
29.80000000000005,87.79999999999956,0.0017,LOW,-5.4,3.2
29.85000000000005,80.39999999999998,0.0012,LOW,14.5,16.0
29.85000000000005,81.44999999999992,0.0037,LOW,-1.4,22.5
29.85000000000005,86.44999999999963,0.0074,LOW,-2.5,0.0
29.85000000000005,87.89999999999955,0.0023,LOW,-2.7,0.7
29.90000000000005,83.09999999999982,0.003,LOW,-3.3,0.9
29.90000000000005,83.99999999999977,0.0035,LOW,-2.9,1.7
29.950000000000053,80.29999999999998,0.002,LOW,19.7,12.8
29.950000000000053,85.64999999999968,0.0035,LOW,-7.3,0.9
29.950000000000053,87.69999999999956,0.002,LOW,1.6,1.6
30.000000000000053,80.39999999999998,0.0005,LOW,3.3,18.4
30.000000000000053,81.99999999999989,0.0003,LOW,0.6,30.4
30.000000000000053,83.24999999999982,0.024,LOW,-1.8,0.7
30.000000000000053,84.24999999999976,0.0026,LOW,-3.3,2.2
30.000000000000053,85.99999999999966,0.0042,LOW,-6.3,0.0
30.000000000000053,87.79999999999956,0.003,LOW,0.0,2.2
30.05000000000005,83.5999999999998,0.0172,LOW,-3.9,0.9
30.05000000000005,88.14999999999954,0.0022,LOW,-1.8,3.0
30.10000000000005,80.84999999999995,0.0742,LOW,6.0,25.5
30.10000000000005,86.39999999999964,0.0018,LOW,-1.0,0.9
30.15000000000005,80.94999999999995,0.0096,LOW,-2.8,67.3
30.15000000000005,83.04999999999983,0.0033,LOW,-3.4,0.7
30.200000000000056,80.19999999999999,0.0934,LOW,1.2,52.7
30.200000000000056,82.99999999999983,0.0024,LOW,-1.9,0.7
30.250000000000057,82.84999999999984,0.001,LOW,-6.7,2.1
30.250000000000057,84.59999999999974,0.0021,LOW,-6.4,0.9
30.250000000000057,85.84999999999967,0.0028,LOW,-4.3,0.0
30.250000000000057,87.69999999999956,0.0055,LOW,-1.5,0.6
30.300000000000058,81.04999999999994,0.0116,LOW,-4.8,27.0
30.300000000000058,83.4499999999998,0.0013,LOW,-0.2,3.0
30.300000000000058,85.49999999999969,0.0012,LOW,-4.5,1.0
30.35000000000006,84.44999999999975,0.0022,LOW,-3.5,0.8
30.35000000000006,85.49999999999969,0.0062,LOW,-3.2,0.0
