latitude,longitude,probability,risk_level
26.35,88.04999999999954,0.5663,HIGH
26.35,88.09999999999954,0.5808,HIGH
26.35,88.19999999999953,0.6064,HIGH
26.450000000000003,88.14999999999954,0.592,HIGH
26.500000000000004,85.04999999999971,0.7702,VERY HIGH
26.500000000000004,85.2499999999997,0.8054,VERY HIGH
26.500000000000004,85.2999999999997,0.7911,VERY HIGH
26.500000000000004,85.64999999999968,0.6458,HIGH
26.500000000000004,85.94999999999966,0.6644,HIGH
26.500000000000004,86.09999999999965,0.7587,VERY HIGH
26.500000000000004,86.14999999999965,0.6255,HIGH
26.500000000000004,86.24999999999964,0.5968,HIGH
26.500000000000004,86.64999999999962,0.3828,MEDIUM
26.500000000000004,86.69999999999962,0.3319,MEDIUM
26.500000000000004,86.74999999999962,0.3288,MEDIUM
26.500000000000004,87.0499999999996,0.8083,VERY HIGH
26.500000000000004,87.24999999999959,0.695,HIGH
26.500000000000004,87.29999999999959,0.5816,HIGH
26.500000000000004,87.54999999999957,0.7065,VERY HIGH
26.500000000000004,87.94999999999955,0.7321,VERY HIGH
26.500000000000004,87.99999999999955,0.6994,HIGH
26.500000000000004,88.04999999999954,0.655,HIGH
26.500000000000004,88.19999999999953,0.592,HIGH
26.550000000000004,84.59999999999974,0.7773,VERY HIGH
26.550000000000004,84.84999999999972,0.4795,HIGH
26.550000000000004,84.89999999999972,0.6477,HIGH
26.550000000000004,85.3499999999997,0.8035,VERY HIGH
26.550000000000004,85.44999999999969,0.3987,MEDIUM
26.550000000000004,85.54999999999968,0.7408,VERY HIGH
26.550000000000004,85.74999999999967,0.7407,VERY HIGH
26.550000000000004,85.84999999999967,0.3847,MEDIUM
26.550000000000004,86.04999999999966,0.749,VERY HIGH
26.550000000000004,86.09999999999965,0.6366,HIGH
26.550000000000004,86.34999999999964,0.607,HIGH
26.550000000000004,86.49999999999963,0.6825,HIGH
26.550000000000004,87.39999999999958,0.5874,HIGH
26.550000000000004,87.54999999999957,0.5747,HIGH
26.550000000000004,87.59999999999957,0.5507,HIGH
26.550000000000004,87.69999999999956,0.5787,HIGH
26.550000000000004,87.99999999999955,0.5981,HIGH
26.550000000000004,88.04999999999954,0.3613,MEDIUM
26.550000000000004,88.19999999999953,0.5878,HIGH
26.600000000000005,84.44999999999975,0.3681,MEDIUM
26.600000000000005,84.74999999999973,0.7773,VERY HIGH
26.600000000000005,84.89999999999972,0.7836,VERY HIGH
26.600000000000005,84.94999999999972,0.6457,HIGH
26.600000000000005,85.1999999999997,0.7615,VERY HIGH
26.600000000000005,85.49999999999969,0.5889,HIGH
26.600000000000005,85.64999999999968,0.7608,VERY HIGH
26.600000000000005,85.74999999999967,0.7608,VERY HIGH
26.600000000000005,85.79999999999967,0.6023,HIGH
26.600000000000005,85.89999999999966,0.6203,HIGH
26.600000000000005,86.09999999999965,0.7478,VERY HIGH
26.600000000000005,86.14999999999965,0.5929,HIGH
26.600000000000005,86.79999999999961,0.6139,HIGH
26.600000000000005,86.84999999999961,0.6139,HIGH
26.600000000000005,87.19999999999959,0.6463,HIGH
26.600000000000005,87.39999999999958,0.6169,HIGH
26.600000000000005,87.54999999999957,0.5787,HIGH
26.600000000000005,87.89999999999955,0.7018,VERY HIGH
26.600000000000005,88.04999999999954,0.6307,HIGH
26.600000000000005,88.19999999999953,0.7585,VERY HIGH
26.65000000000001,84.24999999999976,0.5966,HIGH
26.65000000000001,84.34999999999975,0.6292,HIGH
26.65000000000001,84.64999999999974,0.7032,VERY HIGH
26.65000000000001,84.99999999999972,0.7615,VERY HIGH
26.65000000000001,85.2999999999997,0.644,HIGH
26.65000000000001,85.3999999999997,0.6989,HIGH
26.65000000000001,85.54999999999968,0.7342,VERY HIGH
26.65000000000001,85.89999999999966,0.3498,MEDIUM
26.65000000000001,86.64999999999962,0.4017,HIGH
26.65000000000001,86.74999999999962,0.7095,VERY HIGH
26.65000000000001,86.84999999999961,0.7306,VERY HIGH
26.65000000000001,86.89999999999961,0.6619,HIGH
26.65000000000001,87.34999999999958,0.6551,HIGH
26.65000000000001,87.39999999999958,0.6398,HIGH
26.65000000000001,87.49999999999957,0.434,HIGH
26.65000000000001,87.59999999999957,0.5492,HIGH
26.65000000000001,87.79999999999956,0.6304,HIGH
26.65000000000001,88.04999999999954,0.5982,HIGH
26.65000000000001,88.09999999999954,0.5982,HIGH
26.700000000000006,84.14999999999976,0.6173,HIGH
26.700000000000006,84.29999999999976,0.5965,HIGH
26.700000000000006,84.34999999999975,0.4608,HIGH
26.700000000000006,84.39999999999975,0.4593,HIGH
26.700000000000006,84.49999999999974,0.7587,VERY HIGH
26.700000000000006,84.54999999999974,0.7773,VERY HIGH
26.700000000000006,84.64999999999974,0.7773,VERY HIGH
26.700000000000006,84.89999999999972,0.4928,HIGH
26.700000000000006,84.99999999999972,0.5161,HIGH
26.700000000000006,85.1999999999997,0.742,VERY HIGH
26.700000000000006,85.3999999999997,0.6365,HIGH
26.700000000000006,85.59999999999968,0.6731,HIGH
26.700000000000006,85.74999999999967,0.7059,VERY HIGH
26.700000000000006,85.79999999999967,0.7609,VERY HIGH
26.700000000000006,85.84999999999967,0.7444,VERY HIGH
26.700000000000006,85.99999999999966,0.64,HIGH
26.700000000000006,86.04999999999966,0.6968,HIGH
26.700000000000006,86.09999999999965,0.6361,HIGH
26.700000000000006,86.59999999999962,0.458,HIGH
26.700000000000006,86.64999999999962,0.6357,HIGH
26.700000000000006,86.69999999999962,0.7598,VERY HIGH
26.700000000000006,86.74999999999962,0.7342,VERY HIGH
26.700000000000006,86.79999999999961,0.7168,VERY HIGH
26.700000000000006,86.84999999999961,0.6891,HIGH
26.700000000000006,86.89999999999961,0.6172,HIGH
26.700000000000006,86.9999999999996,0.5319,HIGH
26.700000000000006,87.29999999999959,0.4483,HIGH
26.700000000000006,87.34999999999958,0.6639,HIGH
26.700000000000006,87.39999999999958,0.6154,HIGH
26.700000000000006,87.44999999999958,0.6772,HIGH
26.700000000000006,87.49999999999957,0.7161,VERY HIGH
26.700000000000006,87.54999999999957,0.6486,HIGH
26.700000000000006,87.59999999999957,0.6845,HIGH
26.700000000000006,87.79999999999956,0.7495,VERY HIGH
26.700000000000006,87.84999999999955,0.7685,VERY HIGH
26.700000000000006,87.89999999999955,0.7237,VERY HIGH
26.700000000000006,88.04999999999954,0.7583,VERY HIGH
26.700000000000006,88.09999999999954,0.6388,HIGH
26.700000000000006,88.14999999999954,0.6675,HIGH
26.750000000000007,83.84999999999978,0.6107,HIGH
26.750000000000007,84.19999999999976,0.7173,VERY HIGH
26.750000000000007,84.39999999999975,0.7062,VERY HIGH
26.750000000000007,84.64999999999974,0.7773,VERY HIGH
26.750000000000007,84.69999999999973,0.7156,VERY HIGH
26.750000000000007,85.44999999999969,0.6751,HIGH
26.750000000000007,85.64999999999968,0.6829,HIGH
26.750000000000007,85.84999999999967,0.6413,HIGH
26.750000000000007,86.14999999999965,0.415,HIGH
26.750000000000007,86.24999999999964,0.4613,HIGH
26.750000000000007,86.39999999999964,0.3695,MEDIUM
26.750000000000007,86.49999999999963,0.3972,MEDIUM
26.750000000000007,86.59999999999962,0.4971,HIGH
26.750000000000007,86.64999999999962,0.6524,HIGH
26.750000000000007,86.69999999999962,0.5954,HIGH
26.750000000000007,86.74999999999962,0.5954,HIGH
26.750000000000007,86.79999999999961,0.6346,HIGH
26.750000000000007,86.84999999999961,0.5648,HIGH
26.750000000000007,86.89999999999961,0.5233,HIGH
26.750000000000007,86.9499999999996,0.4023,HIGH
26.750000000000007,86.9999999999996,0.4156,HIGH
26.750000000000007,87.0999999999996,0.3688,MEDIUM
26.750000000000007,87.24999999999959,0.646,HIGH
26.750000000000007,87.29999999999959,0.7566,VERY HIGH
26.750000000000007,87.34999999999958,0.6986,HIGH
