point_id,latitude,longitude,ndvi_30to45,ndvi_60to90,ndvi_trend,ndvi_anomaly
351,,,0.61675,0.67215,0.055400000000000005,0.31675000000000003
352,,,0.6781,0.60485,-0.07325000000000004,0.37810000000000005
353,,,0.7259,0.68705,-0.03884999999999994,0.4259
354,,,0.6021500000000001,0.467,-0.13515000000000005,0.3021500000000001
355,,,0.71585,0.7073,-0.008549999999999947,0.41585
356,,,0.5992500000000001,0.64175,0.04249999999999998,0.29925000000000007
357,,,0.6574,0.5959,-0.0615,0.3574
358,,,0.6194000000000001,0.53285,-0.08655000000000002,0.3194000000000001
359,,,0.6222,0.54095,-0.08124999999999993,0.3222
360,,,0.6574,0.5799000000000001,-0.0774999999999999,0.3574
361,,,0.5985,0.6184000000000001,0.01990000000000003,0.29850000000000004
362,,,0.7050000000000001,0.6617000000000001,-0.043300000000000005,0.4050000000000001
363,,,0.6604,0.6657500000000001,0.005350000000000077,0.3604
364,,,0.6322,0.63485,0.002650000000000041,0.3322
365,,,0.44115000000000004,0.5700500000000001,0.12890000000000001,0.14115000000000005
366,,,0.59065,0.50525,-0.08540000000000003,0.29065
367,,,0.60155,0.6215,0.019950000000000023,0.30155000000000004
368,,,0.52235,0.5043500000000001,-0.017999999999999905,0.22235
369,,,0.4713,0.47700000000000004,0.005700000000000038,0.1713
370,,,0.64875,0.54215,-0.10660000000000003,0.34875000000000006
371,,,0.6447,0.5482,-0.09650000000000003,0.34470000000000006
372,,,0.5349,0.49465000000000003,-0.04025000000000001,0.23490000000000005
373,,,0.6014,0.5674,-0.03400000000000003,0.30140000000000006
374,,,0.5446,0.54815,0.003550000000000053,0.24459999999999998
375,,,0.5889,0.56115,-0.02774999999999994,0.2889
376,,,0.57515,0.5833,0.00814999999999999,0.27515000000000006
377,,,0.60365,0.5769000000000001,-0.02674999999999994,0.30365000000000003
378,,,0.5913,0.5498500000000001,-0.04144999999999999,0.29130000000000006
379,,,0.59435,0.6375000000000001,0.04315000000000002,0.29435000000000006
380,,,0.5527500000000001,0.52915,-0.023600000000000065,0.2527500000000001
381,,,0.5605,0.5850500000000001,0.024550000000000072,0.2605
382,,,0.56515,0.5937,0.028549999999999964,0.26515000000000005
383,,,0.5478500000000001,0.56475,0.016899999999999915,0.24785000000000007
384,,,0.67095,0.5810000000000001,-0.08994999999999997,0.37095000000000006
385,,,0.5882000000000001,0.6000500000000001,0.011850000000000027,0.28820000000000007
386,,,0.62275,0.6001500000000001,-0.022599999999999953,0.32275000000000004
387,,,0.6068,0.5516,-0.05520000000000003,0.3068
388,,,0.5636,0.61815,0.05454999999999999,0.2636
389,,,0.6288,0.6012000000000001,-0.027599999999999958,0.32880000000000004
390,,,0.6409,0.6176,-0.023299999999999987,0.34090000000000004
391,,,0.5961000000000001,0.62415,0.02804999999999991,0.2961000000000001
392,,,0.62895,0.5965,-0.03244999999999998,0.32895
393,,,0.64575,0.6081500000000001,-0.03759999999999997,0.34575000000000006
394,,,0.51005,0.49945,-0.010599999999999998,0.21005000000000001
395,,,0.59935,0.7086,0.10924999999999996,0.29935000000000006
396,,,0.62795,0.53015,-0.0978,0.32795
397,,,0.539,0.5892000000000001,0.05020000000000002,0.23900000000000005
398,,,0.52875,0.63185,0.10309999999999997,0.22875000000000006
399,,,0.4922,0.5541,0.06190000000000001,0.19220000000000004
400,,,0.47050000000000003,0.68095,0.21045000000000003,0.17050000000000004
401,,,0.54795,0.58145,0.033499999999999974,0.24795000000000006
402,,,0.6089,0.6932,0.08430000000000004,0.3089
403,,,0.5942500000000001,0.65785,0.06359999999999999,0.29425000000000007
404,,,0.5497000000000001,0.6336,0.08389999999999997,0.2497000000000001
405,,,0.5509000000000001,0.74805,0.19714999999999994,0.25090000000000007
406,,,0.5879,0.43755,-0.15034999999999998,0.2879
407,,,0.49285,0.5548500000000001,0.062000000000000055,0.19285000000000002
408,,,0.53745,0.50605,-0.031399999999999983,0.23745
409,,,0.53745,0.64895,0.11150000000000004,0.23745
410,,,0.54345,0.6691,0.12565000000000004,0.24345
411,,,0.56945,0.65335,0.08389999999999997,0.26945
412,,,0.5793,0.6058,0.026499999999999968,0.27930000000000005
413,,,0.6264000000000001,0.6102500000000001,-0.016149999999999998,0.3264000000000001
414,,,0.5784,0.54695,-0.03144999999999998,0.27840000000000004
415,,,0.58535,0.44210000000000005,-0.14325,0.28535000000000005
416,,,0.5469,0.5186000000000001,-0.028299999999999992,0.24690000000000006
417,,,0.59125,0.5944,0.003149999999999986,0.29125000000000006
418,,,0.52795,0.4228,-0.10515000000000002,0.22795000000000004
419,,,0.51425,0.5044500000000001,-0.00979999999999992,0.21425
420,,,0.60645,0.58995,-0.01650000000000007,0.30645000000000006
421,,,0.5598000000000001,0.34725,-0.21255000000000007,0.2598000000000001
422,,,0.53045,0.40545000000000003,-0.12499999999999994,0.23045
